entry_date,exit_date,entry_price,exit_price,shares,hold_days,pnl,pnl_pct
2021-11-11,2021-11-16,2730.7355350341795,2742.954252807617,3600,5,-3327.289474569261,0.44745152420206935
2021-12-30,2022-01-03,3022.5126983642576,3124.1275844726565,3300,4,286480.0685555674,3.3619341339208075
2022-02-02,2022-02-04,3119.7719970703124,3161.497562011719,3200,2,85214.89669484459,1.3374555890811823
2022-02-22,2022-02-23,3217.0308072509765,3251.1856057128907,3200,1,59564.80534902401,1.0616870185057525
2022-04-05,2022-04-07,3381.6233162841795,3393.191471557617,3000,2,-14091.552885059267,0.34208881922865864
2022-05-09,2022-05-18,3224.5125736083983,3176.445650634766,3200,9,-202896.60560105182,-1.4906725241838004
2022-05-23,2022-05-25,3074.8833530273437,3139.075917114258,3300,2,162514.9863365516,2.0876422523057547
2022-06-09,2022-06-13,3140.8215791015623,3160.9241184082034,3200,4,15898.554761486128,0.6400407918870643
2022-08-15,2022-08-18,3451.0259201660156,3525.050069824219,3000,3,171733.6656221915,2.1449896746832398
2022-09-23,2022-09-26,3396.740001708984,3455.3242080078126,3100,3,130540.87628631294,1.7247185910417961
2022-10-07,2022-10-10,3373.4747127685546,3424.3345836181643,3100,3,107011.06566885673,1.507640494742879
2023-05-03,2023-05-10,3218.372542236328,3199.6610878906254,3300,7,-112547.75179175474,-0.5813949162237431
2023-07-10,2023-07-11,3192.187581298828,3213.2172946777346,3300,1,18632.548505581915,0.658786892791241
2024-01-18,2024-01-22,3192.187581298828,3213.2172946777346,3300,4,18632.548505581915,0.658786892791241
2024-02-27,2024-03-13,3224.513306396484,3148.629731567383,3300,15,-300765.88189823925,-2.3533342125948264
