entry_date,exit_date,entry_price,exit_price,stop_level,shares,hold_days,pnl,pnl_pct,exit_reason,atr_mult
2021-02-26,2021-03-01,5672.752927734375,5950.01569140625,5746.793347885307,1700,3,423690.1289269719,4.887622768062472,signal,1.5
2021-03-09,2021-03-24,5583.984933105468,5520.152174723146,5522.913631538915,1800,15,-162811.3879114557,-1.1431398749642052,stop_loss,1.5
2021-03-31,2021-04-23,5254.271330566406,5472.4713798828125,5298.101654612828,1900,23,365458.85689467564,4.1528127420265015,signal,1.5
2022-04-20,2022-04-21,6680.956973144531,6914.204742431641,6742.479484817288,1500,1,300754.135927625,3.491232921042542,signal,1.5
2022-05-09,2022-05-12,6637.290619628906,6429.298051154369,6432.514308308523,1600,3,-382797.4160002861,-3.133696871121272,stop_loss,1.5
2022-05-13,2022-05-31,6397.125186767577,6761.525260986328,6529.04811190604,1600,18,532219.3809712529,5.696309882640893,signal,1.5
2023-03-16,2023-03-24,7276.9193562011715,7729.473173828125,7529.194666240401,1500,8,624468.2979691047,6.21903027194195,signal,1.5
2023-09-14,2023-09-25,8137.7821896972655,8044.752550396657,8048.77693886609,1400,11,-184549.69100005738,-1.1431817309928372,stop_loss,1.5
2023-09-29,2023-10-03,7891.859485107421,8218.985131347657,8075.277151345295,1400,4,403614.4788726736,4.1451022646506575,signal,1.5
2024-04-03,2024-04-04,8755.7037890625,9045.405698730468,8787.048722621652,1300,1,320884.7147251591,3.308722138703013,signal,1.5
2024-04-16,2024-04-24,8709.741366210937,9137.235737304689,8842.7793689564,1400,8,538227.0304036736,4.908232668678281,signal,1.5
2024-05-30,2024-06-10,8273.105188476562,8746.9524609375,8456.831573504034,1500,11,649143.3156991694,5.7275625253858875,signal,1.5
