Date,Equity,BuyHold,phase
2018-02-06,10000000.0,10000000.0,IS
2018-02-07,10000000.0,10054346.876385583,IS
2018-02-08,10000000.0,10108696.082705202,IS
2018-02-09,10000000.0,10081522.062028902,IS
2018-02-12,10000000.0,10326088.248115608,IS
2018-02-13,10000000.0,10543478.083591975,IS
2018-02-14,10000000.0,10489131.207206393,IS
2018-02-15,10000000.0,10434782.000886774,IS
2018-02-16,10000000.0,10434782.000886774,IS
2018-02-19,10000000.0,10489131.207206393,IS
2018-02-20,10000000.0,10326088.248115608,IS
2018-02-21,10000000.0,10326088.248115608,IS
2018-02-22,10000000.0,10244565.021119688,IS
2018-02-23,10000000.0,10298911.89750527,IS
2018-02-26,10000000.0,10163042.959090784,IS
2018-02-27,10000000.0,10244565.021119688,IS
2018-02-28,10000000.0,10271739.04179599,IS
2018-03-01,10000000.0,10298911.89750527,IS
2018-03-02,10000000.0,10298911.89750527,IS
2018-03-05,10000000.0,10244565.021119688,IS
2018-03-06,10000000.0,10135870.103381503,IS
2018-03-07,10000000.0,9945653.123614417,IS
2018-03-08,10000000.0,10244565.021119688,IS
2018-03-09,10000000.0,10027174.020676302,IS
2018-03-12,10000000.0,10217391.000443386,IS
2018-03-13,10000000.0,10217391.000443386,IS
2018-03-14,10000000.0,10190218.144734105,IS
2018-03-15,9976110.65066582,9891303.917294797,IS
2018-03-16,10085451.27566582,10000000.0,IS
2018-03-19,10112786.43191582,10027174.020676302,IS
2018-03-20,10249461.04129082,10163042.959090784,IS
2018-03-21,10405410.078550644,10353258.773890853,IS
2018-03-22,10405410.078550644,9972825.9793237,IS
2018-03-23,10380798.796494186,9782608.999556614,IS
2018-03-26,10380798.796494186,9782608.999556614,IS
2018-03-27,10380798.796494186,9782608.999556614,IS
2018-03-28,10238428.801376998,9646739.47865862,IS
2018-03-29,10380798.796494186,9782608.999556614,IS
2018-03-30,10380798.796494186,9782608.999556614,IS
2018-04-02,10658133.008162277,10081543.031435236,IS
2018-04-03,10658133.008162277,10081543.031435236,IS
2018-04-04,10658133.008162277,9773498.957471015,IS
