entry_date,exit_date,entry_price,exit_price,shares,hold_days,pnl,pnl_pct
2025-02-06,2025-02-18,3990.2546282958983,4205.292298095704,2500,12,488152.0958539136,5.389071370907494
2026-03-09,2026-03-25,5571.599348876953,6279.6242421875,1800,16,1222610.2996416092,12.707749588154815
