Date,Equity,BuyHold,phase
2021-02-09,10000000.0,10000000.0,IS
2021-02-10,10000000.0,9914040.96382869,IS
2021-02-11,10000000.0,9856732.732070439,IS
2021-02-15,10000000.0,9742120.40788652,IS
2021-02-16,10000000.0,9942692.596108265,IS
2021-02-17,10000000.0,9885386.847949566,IS
2021-02-18,10000000.0,9648996.187012397,IS
2021-02-19,10000000.0,9777937.22486891,IS
2021-02-22,10000000.0,9727794.177813476,IS
2021-02-23,10000000.0,9777937.22486891,IS
2021-02-24,10000000.0,9634669.95693935,IS
2021-02-25,10000000.0,9606017.496793259,IS
2021-02-26,9976857.57776998,9613179.370030006,IS
2021-03-01,10423690.128926972,10093123.393007608,IS
2021-03-02,10423690.128926972,10050143.874921953,IS
2021-03-03,10423690.128926972,10028652.460146092,IS
2021-03-04,10423690.128926972,9627505.600103052,IS
2021-03-05,10423690.128926972,9742120.40788652,IS
2021-03-08,10423690.128926972,9627505.600103052,IS
2021-03-09,10399569.825553408,9462751.056730215,IS
2021-03-10,10551668.946647158,9606017.496793259,IS
2021-03-12,10642927.540397158,9691976.532964569,IS
2021-03-15,10490828.419303408,9548710.092901524,IS
2021-03-16,10429988.770865908,9491403.516876308,IS
2021-03-17,10407175.880240908,9469915.413566513,IS
2021-03-18,10551668.946647158,9606017.496793259,IS
2021-03-19,10635323.243522158,9684813.831861304,IS
2021-03-22,10422384.473990908,9484240.815773044,IS
2021-03-23,10338730.177115908,9405444.480704997,IS
2021-03-24,10260878.741015516,9226359.567926532,IS
2021-03-25,10260878.741015516,9126073.473815657,IS
2021-03-26,10260878.741015516,9190544.406677173,IS
2021-03-29,10260878.741015516,9111747.243742613,IS
2021-03-30,10260878.741015516,9161890.290798048,IS
2021-03-31,10236921.758279752,8904010.69868457,IS
2021-04-01,10252977.129373502,8918337.756624132,IS
2021-04-05,10140591.387186002,8818050.006780228,IS
2021-04-06,10156647.686014127,8832377.892586306,IS
2021-04-07,10293114.629373502,8954154.573606523,IS
2021-04-08,10246553.496561002,8912605.60886188,IS
2021-04-09,10352372.734842252,9007033.719499948,IS
2021-04-12,10132593.389139127,8810912.969538983,IS
2021-04-13,10026774.150857877,8716484.858900914,IS
2021-04-14,10523311.504373502,9159571.43668452,IS
2021-04-15,10482613.652811002,9123254.58832599,IS
2021-04-16,10474473.711404752,9115990.887507677,IS
2021-04-19,10466333.769998502,9108727.186689364,IS
2021-04-20,10409352.324686002,9057879.625228139,IS
2021-04-21,10295394.072732877,8956188.641638275,IS
2021-04-22,10376792.559061002,9028824.821954887,IS
2021-04-23,10626337.597910192,9283056.006328873,IS
2021-04-26,10626337.597910192,9130516.633411268,IS
2021-04-27,10626337.597910192,9304846.280917296,IS
2021-04-28,10626337.597910192,9181364.194872493,IS
2021-04-29,10626337.597910192,9312112.465335159,IS
2021-04-30,10626337.597910192,9304846.280917296,IS
2021-05-03,10626337.597910192,9283056.006328873,IS
2021-05-04,10626337.597910192,9297584.235832017,IS
2021-05-05,10626337.597910192,9333901.912057064,IS
2021-05-06,10626337.597910192,9333901.912057064,IS
2021-05-07,10626337.597910192,9297584.235832017,IS
2021-05-10,10626337.597910192,9326639.866971785,IS
2021-05-11,10626337.597910192,9413802.621058507,IS
2021-05-17,10626337.597910192,9442859.080064792,IS
2021-05-18,10626337.597910192,9283056.006328873,IS
2021-05-19,10626337.597910192,9217682.698964057,IS
2021-05-20,10626337.597910192,9268528.604692249,IS
2021-05-21,10626337.597910192,9239473.801418995,IS
2021-05-24,10626337.597910192,9188627.06782429,IS
2021-05-25,10626337.597910192,9232210.100600682,IS
2021-05-27,10626337.597910192,9108727.186689364,IS
2021-05-28,10626337.597910192,9210419.826012261,IS
2021-05-31,10626337.597910192,9261265.731740452,IS
2021-06-02,10626337.597910192,9392012.346470084,IS
2021-06-03,10626337.597910192,9588133.09643105,IS
2021-06-04,10626337.597910192,9559078.2931578,IS
2021-06-07,10626337.597910192,9486441.28497467,IS
2021-06-08,10626337.597910192,9341166.440741893,IS
2021-06-09,10626337.597910192,9486441.28497467,IS
2021-06-10,10626337.597910192,9617187.899704302,IS
2021-06-11,10626337.597910192,9399277.703021431,IS
2021-06-14,10626337.597910192,9312112.465335159,IS
2021-06-15,10626337.597910192,9399277.703021431,IS
2021-06-16,10626337.597910192,9275794.789110111,IS
2021-06-17,10626337.597910192,9195892.424375637,IS
2021-06-18,10626337.597910192,9188627.06782429,IS
2021-06-21,10626337.597910192,9079672.383416113,IS
2021-06-22,10626337.597910192,9210419.826012261,IS
2021-06-23,10626337.597910192,9050616.752276344,IS
2021-06-24,10626337.597910192,9021561.949003091,IS
2021-06-25,10626337.597910192,8992507.14572984,IS
2021-06-28,10626337.597910192,8796387.22363539,IS
2021-06-29,10626337.597910192,8781858.994132249,IS
2021-06-30,10626337.597910192,8752805.018725513,IS
2021-07-01,10626337.597910192,8752805.018725513,IS
2021-07-02,10626337.597910192,8861760.531000206,IS
2021-07-05,10626337.597910192,8876287.104770316,IS
2021-07-06,10626337.597910192,8796387.22363539,IS
2021-07-07,10626337.597910192,8810912.969538983,IS
2021-07-08,10626337.597910192,8738276.78922237,IS
2021-07-09,10626337.597910192,8745539.662174167,IS
2021-07-12,10626337.597910192,8963452.342456589,IS
2021-07-13,10626337.597910192,8781858.994132249,IS
2021-07-14,10626337.597910192,8701956.62939777,IS
2021-07-15,10626337.597910192,8883551.633455146,IS
2021-07-16,10626337.597910192,8876287.104770316,IS
2021-07-19,10626337.597910192,8723748.559719227,IS
2021-07-21,10626337.597910192,8731011.432671024,IS
2021-07-22,10626337.597910192,8941659.584268615,IS
2021-07-23,10626337.597910192,8767332.42036214,IS
2021-07-26,10626337.597910192,8723748.559719227,IS
2021-07-27,10626337.597910192,8723748.559719227,IS
2021-07-28,10626337.597910192,8687430.88349418,IS
2021-07-29,10626337.597910192,8774594.465447418,IS
2021-07-30,10626337.597910192,8672903.481857553,IS
2021-08-02,10626337.597910192,8658376.080220928,IS
2021-08-03,10626337.597910192,8927133.838365024,IS
2021-08-04,10626337.597910192,8890816.162139975,IS
2021-08-05,10626337.597910192,9152309.391599242,IS
2021-08-06,10626337.597910192,8948924.112953445,IS
2021-08-09,10626337.597910192,9007033.719499948,IS
2021-08-10,10626337.597910192,9152309.391599242,IS
2021-08-12,10626337.597910192,9152309.391599242,IS
2021-08-13,10626337.597910192,9312112.465335159,IS
2021-08-16,10626337.597910192,9326639.866971785,IS
2021-08-18,10626337.597910192,9588133.09643105,IS
2021-08-19,10626337.597910192,9588133.09643105,IS
2021-08-20,10626337.597910192,9588133.09643105,IS
2021-08-23,10626337.597910192,9573605.694794424,IS
2021-08-24,10626337.597910192,9588133.09643105,IS
2021-08-25,10626337.597910192,9588133.09643105,IS
2021-08-26,10626337.597910192,9530023.489884548,IS
2021-08-27,10626337.597910192,9457385.653834902,IS
2021-08-30,10626337.597910192,9537287.19070286,IS
2021-08-31,10626337.597910192,9515495.260381404,IS
2021-09-01,10626337.597910192,9537287.19070286,IS
2021-09-02,10626337.597910192,9500968.686611295,IS
2021-09-03,10626337.597910192,9588133.09643105,IS
2021-09-06,10626337.597910192,9551813.764472969,IS
2021-09-07,10626337.597910192,9544550.891521173,IS
2021-09-08,10626337.597910192,9355693.014512002,IS
2021-09-09,10626337.597910192,9544550.891521173,IS
2021-09-10,10626337.597910192,9471914.71120456,IS
2021-09-13,10626337.597910192,9522761.444799269,IS
2021-09-14,10626337.597910192,9508233.215296125,IS
2021-09-15,10626337.597910192,9435594.551379962,IS
2021-09-16,10626337.597910192,9442859.080064792,IS
2021-09-17,10626337.597910192,9471914.71120456,IS
2021-09-20,10626337.597910192,9566341.993976112,IS
2021-09-21,10626337.597910192,9428330.850561649,IS
2021-09-22,10626337.597910192,9522761.444799269,IS
2021-09-23,10626337.597910192,9559078.2931578,IS
2021-09-24,10626337.597910192,9566341.993976112,IS
2021-09-27,10626337.597910192,9559078.2931578,IS
2021-09-28,10626337.597910192,9471914.71120456,IS
2021-09-29,10626337.597910192,9559078.2931578,IS
2021-09-30,10626337.597910192,10169231.645495636,IS
2021-10-01,10626337.597910192,9820573.178350098,IS
2021-10-04,10626337.597910192,10111124.522548683,IS
2021-10-05,10626337.597910192,10089330.936494194,IS
2021-10-06,10626337.597910192,10430726.530687936,IS
2021-10-07,10626337.597910192,10401670.899548167,IS
2021-10-08,10626337.597910192,10590529.604423853,IS
2021-10-11,10626337.597910192,10539683.698695663,IS
2021-10-12,10626337.597910192,10634111.80933373,IS
2021-10-13,10626337.597910192,10931925.198617596,IS
2021-10-14,10626337.597910192,11258793.391174711,IS
2021-10-15,10626337.597910192,11113516.891208902,IS
2021-10-18,10626337.597910192,10931925.198617596,IS
2021-10-19,10626337.597910192,10895605.866659515,IS
2021-10-21,10626337.597910192,10750333.506026288,IS
2021-10-22,10626337.597910192,10931925.198617596,IS
2021-10-25,10626337.597910192,10931925.198617596,IS
2021-10-26,10626337.597910192,10931925.198617596,IS
2021-10-27,10626337.597910192,10822968.858476385,IS
2021-10-28,10626337.597910192,10714012.518335175,IS
2021-10-29,10626337.597910192,10859286.534701433,IS
2021-11-01,10626337.597910192,10750333.506026288,IS
2021-11-02,10626337.597910192,10605057.00606048,IS
2021-11-03,10626337.597910192,10677693.186377093,IS
2021-11-04,10626337.597910192,10714012.518335175,IS
2021-11-05,10626337.597910192,10822968.858476385,IS
2021-11-08,10626337.597910192,11004562.206800725,IS
2021-11-09,10626337.597910192,11149837.0510335,IS
2021-11-10,10626337.597910192,11113516.891208902,IS
2021-11-11,10626337.597910192,11149837.0510335,IS
2021-11-12,10626337.597910192,10931925.198617596,IS
2021-11-15,10626337.597910192,10895605.866659515,IS
2021-11-16,10626337.597910192,10859286.534701433,IS
2021-11-17,10626337.597910192,11041490.848515162,IS
2021-11-18,10626337.597910192,10786407.789495401,IS
2021-11-19,10626337.597910192,10822846.3342319,IS
2021-11-22,10626337.597910192,10895727.563037483,IS
2021-11-23,10626337.597910192,10895727.563037483,IS
2021-11-24,10626337.597910192,10895727.563037483,IS
2021-11-25,10626337.597910192,10822846.3342319,IS
2021-11-26,10626337.597910192,10604204.303548185,IS
2021-11-29,10626337.597910192,10786407.789495401,IS
2021-11-30,10626337.597910192,10604204.303548185,IS
2021-12-01,10626337.597910192,10640644.50401772,IS
2021-12-02,10626337.597910192,10932168.591373533,IS
2021-12-03,10626337.597910192,10749965.933292834,IS
2021-12-06,10626337.597910192,10713524.077090269,IS
2021-12-07,10626337.597910192,10713524.077090269,IS
2021-12-08,10626337.597910192,10822846.3342319,IS
2021-12-09,10626337.597910192,10713524.077090269,IS
2021-12-10,10626337.597910192,10749965.933292834,IS
2021-12-13,10626337.597910192,10640644.50401772,IS
2021-12-14,10626337.597910192,10640644.50401772,IS
2021-12-15,10626337.597910192,10640644.50401772,IS
2021-12-16,10626337.597910192,10604204.303548185,IS
2021-12-17,10626337.597910192,10932168.591373533,IS
2021-12-20,10626337.597910192,10749965.933292834,IS
2021-12-21,10626337.597910192,10749965.933292834,IS
2021-12-22,10626337.597910192,10677084.704487251,IS
2021-12-23,10626337.597910192,10640644.50401772,IS
2021-12-24,10626337.597910192,10640644.50401772,IS
2021-12-27,10626337.597910192,10713524.077090269,IS
2021-12-28,10626337.597910192,10713524.077090269,IS
2021-12-29,10626337.597910192,10640644.50401772,IS
2021-12-30,10626337.597910192,10640644.50401772,IS
2022-01-03,10626337.597910192,10677084.704487251,IS
2022-01-04,10626337.597910192,10786407.789495401,IS
2022-01-05,10626337.597910192,10859287.362567948,IS
2022-01-06,10626337.597910192,10895727.563037483,IS
2022-01-07,10626337.597910192,11150810.622057246,IS
2022-01-10,10626337.597910192,11077930.22111818,IS
2022-01-11,10626337.597910192,11223692.678729344,IS
2022-01-12,10626337.597910192,11223692.678729344,IS
2022-01-13,10626337.597910192,11223692.678729344,IS
2022-01-14,10626337.597910192,11442338.020879123,IS
2022-01-17,10626337.597910192,11296574.735401444,IS
2022-01-18,10626337.597910192,11187251.650393294,IS
2022-01-19,10626337.597910192,11187251.650393294,IS
2022-01-20,10626337.597910192,11333015.763737492,IS
2022-01-21,10626337.597910192,11588098.822757255,IS
2022-01-24,10626337.597910192,11369455.13634051,IS
2022-01-25,10626337.597910192,11333015.763737492,IS
2022-01-26,10626337.597910192,11223692.678729344,IS
2022-01-27,10626337.597910192,11369455.13634051,IS
2022-01-28,10626337.597910192,11333015.763737492,IS
2022-01-31,10626337.597910192,11114372.077320747,IS
2022-02-02,10626337.597910192,11369455.13634051,IS
2022-02-03,10626337.597910192,11260132.879198877,IS
2022-02-04,10626337.597910192,11260132.879198877,IS
2022-02-07,10626337.597910192,11369455.13634051,IS
2022-02-08,10626337.597910192,11260132.879198877,IS
2022-02-09,10626337.597910192,11588098.822757255,IS
2022-02-10,10626337.597910192,11296574.735401444,IS
2022-02-11,10626337.597910192,11405896.164676558,IS
2022-02-14,10626337.597910192,11223692.678729344,IS
2022-02-15,10626337.597910192,11478776.565615624,IS
2022-02-16,10626337.597910192,11624539.023226788,IS
2022-02-17,10626337.597910192,11515218.42181819,IS
2022-02-18,10626337.597910192,11551658.622287724,IS
2022-02-21,10626337.597910192,11588098.822757255,IS
2022-02-22,10626337.597910192,11515218.42181819,IS
2022-02-23,10626337.597910192,11733860.452501902,IS
2022-02-24,10626337.597910192,11660979.223696321,IS
2022-02-25,10626337.597910192,11733860.452501902,IS
2022-03-01,10626337.597910192,11733860.452501902,IS
2022-03-02,10626337.597910192,11624539.023226788,IS
2022-03-04,10626337.597910192,11515218.42181819,IS
2022-03-07,10626337.597910192,11223692.678729344,IS
2022-03-08,10626337.597910192,11150810.622057246,IS
2022-03-09,10626337.597910192,11442338.020879123,IS
2022-03-10,10626337.597910192,11551658.622287724,IS
2022-03-11,10626337.597910192,11588098.822757255,IS
2022-03-14,10626337.597910192,11770302.30870447,IS
2022-03-15,10626337.597910192,11879622.910113068,IS
2022-03-16,10626337.597910192,11952504.966785166,IS
2022-03-17,10626337.597910192,11660979.223696321,IS
2022-03-18,10626337.597910192,11515218.42181819,IS
2022-03-21,10626337.597910192,11515218.42181819,IS
2022-03-22,10626337.597910192,11551658.622287724,IS
2022-03-23,10626337.597910192,11515218.42181819,IS
2022-03-24,10626337.597910192,11551658.622287724,IS
2022-03-25,10626337.597910192,11588098.822757255,IS
2022-03-28,10626337.597910192,11691696.382935286,IS
2022-03-29,10626337.597910192,11617698.362198554,IS
2022-03-30,10626337.597910192,11654696.544700405,IS
2022-03-31,10626337.597910192,11802693.414040383,IS
2022-04-01,10626337.597910192,11728695.393303651,IS
2022-04-04,10626337.597910192,11691696.382935286,IS
2022-04-05,10626337.597910192,11691696.382935286,IS
2022-04-06,10626337.597910192,11469702.320725093,IS
2022-04-07,10626337.597910192,11469702.320725093,IS
2022-04-08,10626337.597910192,11617698.362198554,IS
2022-04-11,10626337.597910192,11432701.654623691,IS
2022-04-12,10626337.597910192,11543699.513595307,IS
2022-04-13,10626337.597910192,11543699.513595307,IS
2022-04-14,10626337.597910192,11395705.127854876,IS
2022-04-18,10626337.597910192,11395705.127854876,IS
2022-04-19,10626337.597910192,11284706.441016745,IS
2022-04-20,10602288.656913683,11321705.45138511,IS
2022-04-21,10927091.733837817,11728695.393303651,IS
2022-04-22,10927091.733837817,11654696.544700405,IS
2022-04-25,10927091.733837817,11839693.252275268,IS
2022-04-26,10927091.733837817,12024688.304117097,IS
