Date,Close,High,Low,Open,Volume,BB_SMA,BB_STD,BB_Upper,BB_Lower,Pct_B,BandWidth,BW_Squeeze,ADX,ATR,Vol_MA,Vol_Ratio,Equity
2018-02-06,3149.2216796875,3183.9238469567836,3097.168428783574,3114.519512418216,66860400,3271.1130249023436,59.5414161254321,3390.1958571532077,3152.0301926514794,-0.011792266403535383,7.280875429513432,False,30.790845298356505,64.5824255637607,43709330.0,1.5296596859297547,10000000.0
2018-02-07,3314.05712890625,3314.0571289062495,3166.572911127699,3166.572911127699,67478600,3275.8845947265627,58.93455204727025,3393.753698821103,3158.015490632022,0.6619276504768793,7.1961695039125155,False,29.605442176109868,71.74335582483133,44592080.0,1.5132418133444325,10000000.0
2018-02-08,3296.705810546875,3314.0568937602798,3270.679185726768,3314.0568937602798,50903000,3279.7885986328124,57.510853831916116,3394.8103062966447,3164.76689096898,0.5735392138478138,7.013970821886471,False,28.504710705452275,69.71725492159207,44464730.0,1.1447949869480822,10000000.0
2018-02-09,3270.679443359375,3296.7060702296085,3209.9506473288293,3244.652816489141,38761800,3282.3912841796873,55.74805586725106,3393.8873959141893,3170.8951724451854,0.4474787028977256,6.793590530896519,False,28.218067214504728,70.93426692010544,44004540.0,0.8808591113553284,10000000.0
2018-02-12,3305.3818359375,3305.3818359375,3262.0041215551178,3262.0041215551178,20123800,3282.825085449219,55.89885841069875,3394.6228022706164,3171.0273686278215,0.6008819818937654,6.811067535515628,False,27.790705589831248,68.9659417388395,42066740.0,0.47837792992753897,10000000.0
2018-02-13,3366.1103515625,3400.812520135309,3322.7326408464883,3322.7326408464883,56807200,3284.560205078125,57.985884039435504,3400.5319731569957,3168.588436999254,0.8515948227542498,7.061631441528858,False,25.8504476704673,70.85628048590875,42875440.0,1.324935674129525,10000000.0
2018-02-14,3366.1103515625,3374.785893705702,3357.434809419298,3357.434809419298,27068800,3286.2953247070313,59.94751816639393,3406.190361039819,3166.4002883742437,0.8328537581569658,7.296668405386002,False,24.048779602486494,67.03448075737272,41675610.0,0.6495117887896542,10000000.0
2018-02-15,3340.083740234375,3374.785908964083,3314.0571136870944,3366.110366781656,22594000,3288.464221191406,61.11728454899532,3410.6987902893966,3166.2296520934156,0.7111494294285426,7.434143166909999,False,22.98087771467825,66.58407465163098,40753480.0,0.554406642083081,10000000.0
2018-02-16,3340.083740234375,3340.083740234375,3340.083740234375,3340.083740234375,0,3291.934436035156,62.01805999472267,3415.9705560246016,3167.8983160457105,0.6940938825050157,7.535758831141003,False,21.989254533142024,61.82806931937163,38341080.0,0.0,10000000.0
2018-02-19,3426.839111328125,3426.839111328125,3340.083690788172,3340.083690788172,31345000,3300.1761962890623,68.45031163886428,3437.076819566791,3163.2755730113336,0.9626089787118903,8.296564494445413,False,21.055196362398153,63.608594406556,37477420.0,0.8363702730871015,10000000.0
