entry_date,exit_date,entry_price,exit_price,shares,hold_days,pnl,pnl_pct
2021-11-15,2021-11-17,2960.755272583008,2986.2363594970707,3300,2,36945.36929692514,0.8606279333527311
2022-05-12,2022-05-17,3196.5115195312496,3289.4118443603516,3100,5,239591.7416393757,2.9063034580499636
2022-12-07,2022-12-12,3522.0819382324216,3585.0896151123047,2900,5,133164.98780890554,1.7889327387852871
2023-01-05,2023-01-12,3433.290005859375,3368.198847167969,3000,7,-244146.55907797813,-1.8958829163956192
2023-02-22,2023-02-27,3566.370184570312,3600.2304783935547,2800,5,46601.86183860898,0.9494329548215941
2023-08-16,2023-08-22,4344.548141601562,4379.483479248047,2300,6,32154.44640153274,0.8041190132515474
2023-09-08,2023-09-14,4206.93835546875,4261.64984741211,2400,6,82462.8588251397,1.300506147712821
2023-09-26,2023-10-02,4088.9863425292965,4124.1776022949225,2500,6,38655.1766704116,0.8606352973010489
2023-10-09,2023-10-11,4030.0105803222655,4124.1776022949225,2500,2,186374.71705847234,2.3366445346931775
2024-01-25,2024-01-29,4409.24307055664,4444.6984140625,2300,4,32632.75942334719,0.8041140608150643
2024-04-02,2024-04-18,4701.587411865234,4531.35867553711,2200,16,-423065.9236533977,-3.620665137449608
