entry_date,exit_date,entry_price,exit_price,stop_level,shares,hold_days,pnl,pnl_pct,exit_reason,atr_mult
2018-05-09,2018-05-24,2758.4610607910154,2980.488990478516,2820.37131699471,3600,15,749316.3681585956,8.048978209024703,signal,1.5
2019-08-07,2019-08-28,3986.837393188476,4259.920243896485,4037.684344568101,2600,21,658200.6364794932,6.849610951642315,signal,1.5
2019-12-30,2020-01-03,5633.574168457031,5974.278456298828,5628.058954028285,2000,4,625350.1787969228,6.047746557583911,signal,1.5
2020-01-31,2020-02-03,5763.580056884765,5444.6158736275265,5447.3395433992255,2000,3,-691408.7427976802,-5.534132953982773,stop_loss,1.5
2020-02-26,2020-03-04,5156.887213623047,5563.006167968751,5130.393830499809,2100,7,798395.116580693,7.87527315456602,signal,1.5
2020-09-10,2020-09-14,4918.3187702636715,5439.8392666015625,5124.052782474582,2400,4,1191360.3763229884,10.603633491408138,signal,1.5
2021-01-29,2021-02-15,5050.059412353516,5374.034294921876,5070.866606871874,2600,17,776867.1825969983,6.415268734776647,signal,1.5
2021-10-05,2021-10-12,5499.129538330078,5739.283707763672,5499.473532898154,2500,7,532654.7513956334,4.3671306114844155,signal,1.5
2021-11-15,2021-11-29,5208.525812988281,5190.985622236528,5193.58241344325,2800,14,-118972.69468256831,-0.33675921712846835,stop_loss,1.5
2023-09-06,2023-09-19,4562.079216064453,4480.044788161201,4482.285931126764,3100,13,-321452.9757282715,-1.7981806982742543,stop_loss,1.5
2023-12-01,2024-01-09,4648.155924316406,4547.738609459554,4550.013616267687,3000,39,-367311.75924145617,-2.160368896652698,stop_loss,1.5
2024-01-10,2024-01-22,4434.3405739746095,4294.589665111414,4296.738034128479,3100,12,-497954.4445459675,-3.1515601143358496,stop_loss,1.5
2024-06-21,2024-07-01,4469.422559326172,4763.863946777344,4565.601813619098,2900,10,789189.4095141143,6.587906682414091,signal,1.5
2024-08-19,2024-08-30,4675.127899658203,4555.218160135017,4557.496908589311,3000,11,-426007.845590787,-2.5648440448432064,stop_loss,1.5
2024-09-30,2024-10-10,4394.620528564453,4567.7052392578125,4450.773415257626,3100,10,469614.61813524365,3.9385587348971685,signal,1.5
2025-01-13,2025-01-22,4263.71673046875,4483.636942871094,4305.311687401401,3300,9,656094.7914844174,5.157946137246472,signal,1.5
2025-02-27,2025-02-28,4142.163308349609,3991.2500766472963,3993.246699997295,3500,1,-596252.8852365892,-3.643343356311124,stop_loss,1.5
2025-04-08,2025-04-24,3721.4017631835936,3997.9094691162113,3756.427231871756,3800,16,979803.799464101,7.430203012965464,signal,1.5
2025-08-06,2025-08-26,4417.37994946289,4234.241303319881,4236.359483061411,3400,20,-692957.2906104978,-4.145865835364171,stop_loss,1.5
2025-12-11,2026-01-12,4273.958665283203,4286.5848319539045,4288.729196552181,3300,32,-26153.98765981011,0.2954208886777998,stop_loss,1.5
2026-01-23,2026-02-03,4168.783056884766,4326.998016357422,4136.481704011689,3400,11,468336.32321827114,3.795231301647206,signal,1.5
