entry_date,exit_date,entry_price,exit_price,stop_level,shares,hold_days,pnl,pnl_pct,exit_reason,atr_mult
2025-02-10,2025-02-17,2092.3654841308594,2270.1748916015626,2139.075026400812,4700,7,786076.9075664878,8.498009015120168,signal,1.5
2025-02-28,2025-03-26,2015.188120788574,2090.2741643066406,1978.793410150318,5300,26,345535.57236401737,3.7260066563256755,signal,1.5
2025-10-17,2025-10-21,2664.197155517578,3031.1918978271488,2864.7239695892117,4100,4,1447883.4759625942,13.775059460202543,signal,1.5
2026-03-04,2026-03-10,2960.219115966797,2822.5445294761034,2823.956507729968,4200,6,-636234.4041753486,-4.650824182173063,stop_loss,1.5
