Date,Close,High,Low,Open,Volume,BB_SMA,BB_STD,BB_Upper,BB_Lower,Pct_B,BandWidth,BW_Squeeze,ADX,ATR,Vol_MA,Vol_Ratio,Equity
2018-02-06,5368.1708984375,5455.886109196283,5368.1708984375,5403.2569827410125,16499000,5540.969897460937,97.30578607106654,5735.58146960307,5346.358325318804,0.05604130545424338,7.024458740745391,False,37.00528042027409,97.17624361235653,9378715.0,1.7591962225102267,10000000.0
2018-02-07,5561.14501953125,5561.14501953125,5403.257621500395,5473.429798402997,9916400,5544.478515625,96.67117554633032,5737.8208667176605,5351.1361645323395,0.5431010169578999,6.9742303283455325,False,35.148816845534746,104.01894914674178,9374655.0,1.057788259941299,10000000.0
2018-02-08,5508.515625,5543.60171178344,5490.97258160828,5543.60171178344,6543200,5543.6013671875,96.92635718916634,5737.454081565833,5349.748652809167,0.4095041245617416,6.993746539054724,False,33.424957811848216,101.60134120218665,9449880.0,0.6924109089215947,10000000.0
2018-02-09,5438.3427734375,5526.057979460686,5420.799732232863,5438.3427734375,8919100,5540.092724609375,99.49922148328977,5739.091167575954,5341.094281642796,0.24434485603245756,7.183939073171752,False,32.64188527993975,101.86254877544637,9469440.0,0.9418825189240335,10000000.0
2018-02-12,5455.88671875,5490.972806973472,5438.343674638263,5455.88671875,3646800,5539.215625,100.19270408076108,5739.601033161522,5338.830216838478,0.2920784077680145,7.235154640203118,False,31.91474650031046,98.34594054405535,9511670.0,0.38340270425698114,10000000.0
2018-02-13,5438.3427734375,5490.971897051411,5420.799732232863,5420.799732232863,10107000,5533.952685546875,102.68375215350724,5739.320189853889,5328.5851812398605,0.26722239374725343,7.4220910794332005,False,31.43870048160491,96.33352799223344,9264710.0,1.0909138008637076,10000000.0
2018-02-14,5490.97265625,5508.515699880191,5438.343525359425,5438.343525359425,3861800,5529.566967773438,102.54563521791773,5734.658238209273,5324.4756973376025,0.40590942403003866,7.417986675308076,False,30.663128651301932,94.46491359583757,8764180.0,0.4406344917607808,10000000.0
2018-02-15,5473.4287109375,5508.514792417869,5473.4287109375,5508.514792417869,4137500,5526.058325195312,103.23831941557589,5732.534964026464,5319.58168636416,0.3725531019980171,7.4728360317787335,False,29.942954808877737,90.22356844473268,8590910.0,0.4816137056493433,10000000.0
2018-02-16,5473.4287109375,5473.4287109375,5473.4287109375,5473.4287109375,0,5521.672509765625,103.53208349846616,5728.736676762558,5314.608342768693,0.38350519665519917,7.500052443556521,False,29.27422195519813,83.77902784153748,8276300.0,0.0,10000000.0
2018-02-19,5508.515625,5526.05866839172,5455.886494824841,5508.515625,4795300,5513.778173828125,97.77496233452646,5709.328098497178,5318.228249159071,0.48654423202404473,7.0931371739710825,False,27.59762442918113,82.80710967906187,7563150.0,0.6340347606486715,10000000.0
2018-02-20,5438.3427734375,5526.057979460686,5420.799732232863,5473.428855846774,3427900,5500.620874023438,88.44619627080662,5677.513266565051,5323.728481481825,0.3239661420959997,6.431724585018516,False,26.584966814645156,84.41076236111621,7021880.0,0.4881741072191493,10000000.0
2018-02-21,5350.6279296875,5455.886184042008,5350.6279296875,5438.34314164959,10740300,5484.8321533203125,85.42789408795238,5655.687941496217,5313.976365144408,0.10725877342053301,6.230119113944976,False,26.562091064669573,85.89986893207275,7204935.0,1.4906865918984695,10000000.0
2018-02-22,5403.25732421875,5438.343410739651,5350.628194437399,5368.1712376978485,6050200,5474.306323242187,81.5872754393321,5637.480874120852,5311.131772363523,0.2822914215456645,5.961469499281632,False,26.540849296835102,86.02955551207832,7133615.0,0.8481253894413983,10000000.0
2018-02-23,5350.6279296875,5455.886184042008,5350.6279296875,5420.8000992571715,6811800,5458.517602539063,72.50516376063001,5603.527930060323,5313.507275017802,0.12799314126180159,5.313176143420625,False,26.149192601984083,87.40303400082328,7274685.0,0.936370440781972,10000000.0
2018-02-26,5297.998046875,5385.7132463265725,5297.998046875,5368.170206436258,7874900,5440.097387695312,63.098649786042294,5566.2946872673965,5313.900088123228,-0.06300468117047328,4.639523544469032,True,26.44847464471955,87.42533153301966,7335785.0,1.0734911124031035,10000000.0
2018-02-27,5315.54296875,5385.715153155941,5297.999922648515,5350.629060952971,7910600,5432.203100585937,68.36580527305604,5568.934711132049,5295.471490039825,0.07339736082244896,5.034112606406926,False,26.726336689981878,87.44617258644261,7155960.0,1.1054561512361725,10000000.0
2018-02-28,5315.54296875,5368.172107054455,5297.999922648515,5297.999922648515,10388200,5426.0631103515625,73.13350605776598,5572.330122467094,5279.796098236031,0.12219730887007439,5.391275742314567,False,26.9843514462969,86.2123162878353,7077115.0,1.4678580184156962,10000000.0
2018-03-01,5455.88671875,5473.429762861736,5297.9993217443725,5315.542365856109,8506100,5428.694580078125,73.2165265842049,5575.127633246535,5282.261526909715,0.5928483634108271,5.394779573924847,False,25.110460564197286,92.58503948994446,6992205.0,1.2165118156575787,10000000.0
2018-03-02,5403.25732421875,5455.886454000101,5385.714280958299,5438.343410739651,6042200,5426.0631103515625,73.13350605776598,5572.330122467094,5279.796098236031,0.422040568809873,5.391275742314567,False,23.37041903081908,90.98413936864135,7064700.0,0.8552663241185047,10000000.0
2018-03-05,5333.08544921875,5403.257626182155,5315.542404977899,5403.257626182155,13235400,5419.045947265625,75.05724771381728,5569.160442693259,5268.931451837991,0.21368355267092162,5.540255494728917,False,22.8131970994767,90.75064521404236,7470685.0,1.7716447688531909,10000000.0
2018-03-06,5227.826171875,5333.084416946309,5227.826171875,5333.084416946309,11197500,5412.0287109375,85.84874031095406,5583.726191559408,5240.331230315593,-0.036415963691773114,6.3450321420104,False,23.305100226764644,91.78697608045006,7205610.0,1.5539975102732455,10000000.0
2018-03-07,5105.02587890625,5227.827188708118,5087.48283464884,5227.827188708118,9955000,5389.22275390625,103.0183810657955,5595.2595160378405,5183.185991774659,-0.189675162965553,7.646251474101717,False,24.885802571430144,95.25536022179492,7207540.0,1.381192473437539,10000000.0
2018-03-08,5140.11181640625,5262.9131226002555,5122.568772664249,5122.568772664249,9359200,5370.802563476563,113.0166153806718,5596.835794237906,5144.769332715219,-0.010302724721673408,8.417111896775085,False,25.76316997355347,99.72906618409569,7348340.0,1.273648198096441,10000000.0
2018-03-09,5227.826171875,5262.912253565437,5175.1970493393455,5227.826171875,3127000,5360.2767333984375,116.1548554181728,5592.586444234783,5127.967022562092,0.2149267651218752,8.667825278082615,False,26.57786827552513,101.37702125374506,7058735.0,0.44299722259016666,10000000.0
2018-03-12,5297.998046875,5333.084126655629,5262.91196709437,5280.4550069846855,6550500,5352.382299804687,114.67069147137722,5581.723682747442,5123.040916861933,0.3814338427895896,8.569693646551494,False,26.19315051390926,101.65423079137963,7203920.0,0.9092966051816234,10000000.0
2018-03-13,5262.91259765625,5315.541723632812,5245.369555664062,5297.998681640625,7593700,5343.610791015625,114.45863868309819,5572.528068381822,5114.6935136494285,0.32373939990933254,8.567887382482356,False,26.007066744162554,99.40551201833465,7078255.0,1.072820914194247,10000000.0
2018-03-14,5140.11181640625,5333.085297568259,5140.11181640625,5333.085297568259,3518500,5326.0677490234375,117.53072751849145,5561.12920406042,5091.006293986455,0.10445251947425709,8.826829327512124,False,26.730517887261712,106.08893838573997,7061090.0,0.4982941727127115,10000000.0
2018-03-15,5034.853515625,5210.283951709494,5017.31047201655,5210.283951709494,7585400,5304.138989257813,128.9489970267566,5562.0369833113255,5046.2409952043,-0.022077487692550746,9.724405584990127,False,28.182480326443198,112.29497705054027,7233485.0,1.0486508232200662,10000000.0
2018-03-16,5017.3095703125,5140.110853501967,4964.680448945585,5034.852610768138,14475200,5281.333032226563,137.48471781750442,5556.302467861572,5006.363596591554,0.019903982592952358,10.412880004239556,False,29.80739822024025,116.80465044381464,7957245.0,1.819122070515612,10000000.0
2018-03-19,5052.3955078125,5157.653747558594,5017.309427897135,5017.309427897135,3136100,5258.527026367187,135.63439375069214,5529.795813868572,4987.258238865803,0.120060382815632,10.31729174885646,False,31.04036413764039,118.4860553879321,7874285.0,0.39827108112038107,10000000.0
2018-03-20,4912.05224609375,5105.02572719029,4912.05224609375,5052.396595982143,5952200,5232.2125,149.2788050501339,5530.770110100268,4933.654889899732,-0.0361783506351196,11.412289164488943,False,32.72172316499918,123.80658579568981,8000500.0,0.743978501343666,10000000.0
2018-03-21,5105.02587890625,5157.655011678479,4912.052392074742,4912.052392074742,7725200,5219.932397460938,149.1268049851489,5518.186007431235,4921.67878749064,0.30736776569756996,11.427489371907306,False,33.49925785612626,132.50631292347836,7849745.0,0.9841338795081879,10000000.0
2018-03-22,5017.3095703125,5192.739974868881,5017.3095703125,5140.110853501967,5782000,5200.635009765625,149.12683990308005,5498.888689571785,4902.381329959465,0.19266860416898934,11.469894705016086,False,33.7238814358661,135.57231946868572,7836335.0,0.7378449236792455,10000000.0
2018-03-23,5017.3095703125,5175.196934413243,4947.137408489948,5017.3095703125,8574000,5183.969091796875,150.10395652053737,5484.177004837949,4883.7611787558,0.22242650136012224,11.582164466070004,False,34.36039815772746,142.17854850115782,7924445.0,1.0819685164071426,10000000.0
2018-03-26,5052.3955078125,5069.938547770182,4999.766387939453,5017.309427897135,3789000,5171.68896484375,150.3304662447396,5472.349897333229,4871.028032354271,0.30161463605614197,11.62718541402316,False,34.95144939945587,137.03523502469858,7720150.0,0.49079357266374357,10000000.0
2018-03-27,5017.3095703125,5157.653893957605,4947.137408489948,5087.481732135053,8866500,5156.777294921875,150.10129870132303,5456.979892324522,4856.574697519229,0.2677106630388107,11.643031305550863,False,34.27198112820848,142.28389577062418,7767945.0,1.1414215728870376,10000000.0
2018-03-28,4999.76708984375,5017.310132264255,4894.508835320724,4999.76708984375,7495400,5140.988500976562,149.12685214666246,5439.242205269887,4842.734796683238,0.26325287984700996,11.602971072067927,False,34.025942067476315,140.892281568689,7623305.0,0.9832218440689439,10000000.0
2018-03-29,5052.3955078125,5052.3955078125,4929.594228108724,4999.766387939453,8823500,5120.813940429687,130.4012261017527,5381.616392633193,4860.011488226181,0.3688309254013459,10.185976496604436,False,33.336531004612304,139.60006714976666,7639175.0,1.1550331023965283,10000000.0
2018-03-30,5052.3955078125,5052.3955078125,5052.3955078125,5052.3955078125,0,5103.270849609375,112.81954192728155,5328.909933463938,4877.631765754812,0.38726389744237166,8.84292017821607,False,32.69636358909572,129.6286337819262,7337065.0,0.0,10000000.0
2018-04-02,5157.65478515625,5157.65478515625,5017.310437260842,5087.482611208547,2889600,5094.49931640625,100.1159323064569,5294.731181019164,4894.267451793336,0.6577058398574361,7.86070827286562,False,30.80056584790061,130.39404193288917,6819775.0,0.42370899333189144,10000000.0
2018-04-03,5017.3095703125,5157.653893957605,4999.766529856862,5157.653893957605,6528100,5083.973486328125,96.35655896785585,5276.686604263837,4891.260368392413,0.32703845817630506,7.581200745989655,False,29.211915892947786,132.35791431621053,6586305.0,0.9911627232568185,10000000.0
2018-04-04,5052.3955078125,5122.567667643229,4964.680308024088,5069.938547770182,5165100,5081.341967773437,96.4699599717823,5274.281887717002,4888.402047829873,0.42498581949913683,7.594053742779604,False,28.078289970474138,134.1814461235627,6346810.0,0.8138104023911225,10000000.0
2018-04-05,4999.76708984375,5069.939259525768,4999.76708984375,5052.3962171052635,2348600,5074.324731445313,97.07250243460547,5268.469736314524,4880.1797265761015,0.3079846513388544,7.652052840296379,False,27.02563732817718,129.60935494916663,5996280.0,0.3916761725603207,10000000.0
2018-04-06,4982.224609375,5052.396786971831,4982.224609375,5017.310698173415,3894200,5062.044653320312,92.03605636284459,5246.116766046001,4877.972540594623,0.2831826810608113,7.272638837942773,True,26.23034454094151,125.36384228114264,6034640.0,0.6453077565521721,10000000.0
2018-04-09,5034.853515625,5069.939602841899,4964.681341191202,4964.681341191202,6902600,5048.887426757812,73.46505777669275,5195.817542311198,4901.957311204426,0.4522429044585042,5.820296755863233,True,25.676426724383347,123.92772937896795,6052245.0,1.1405024086103586,10000000.0
2018-04-10,5087.482421875,5105.025464709052,4999.767207704742,4999.767207704742,11617900,5040.11591796875,54.622721371133956,5149.361360711018,4930.870475226482,0.7167893814023752,4.335036912654811,True,24.63687230875532,122.594195637921,6253455.0,1.8578369877131922,10000000.0
2018-04-11,5069.939453125,5122.568582396194,5017.310323853807,5122.568582396194,9453000,5036.6072998046875,49.91215843135235,5136.4316166673925,4936.7829829419825,0.6669540767614589,3.963950767675537,True,23.41489667454869,121.35591441681143,6550180.0,1.4431664473342718,10000000.0
2018-04-12,4999.76708984375,5069.939259525768,4947.137962582237,5069.939259525768,10132200,5034.852978515625,50.58906688289786,5136.031112281421,4933.674844749829,0.3266132840862089,4.019109761398639,True,23.087795708491605,121.45916985437938,6677520.0,1.5173597383459727,10000000.0
2018-04-13,4964.68115234375,5034.853324108326,4947.1381094026065,5017.310281167182,7042900,5032.2215576171875,52.867085856187174,5137.955729329562,4926.487385904813,0.18061221750918127,4.202286028218551,True,22.78405909715288,119.04888734376082,6305905.0,1.1168737873469392,10000000.0
2018-04-16,4947.13818359375,4982.224270002216,4929.595140389517,4947.13818359375,5150100,5026.95869140625,55.904939818093695,5138.7685710424375,4915.148811770063,0.14305252777203506,4.4484105201552575,True,22.700504028292368,114.30461893439929,6406605.0,0.803873502424451,10000000.0
2018-04-17,4982.224609375,4999.767653774208,4947.138520576585,4964.681564975793,12172100,5030.467309570313,50.227546707919714,5130.9224029861525,4930.012216154473,0.2598792726437005,3.9938672586034647,True,22.31401669854801,109.89925116626064,6717600.0,1.8119715374538525,10000000.0
2018-04-18,4947.13818359375,5017.310356410682,4929.595140389517,4999.767313206449,8005200,5022.572924804687,50.299973462204456,5123.172871729096,4921.972977880278,0.12507564110536146,4.005912843100068,True,22.173035661485603,108.31467722732526,6731600.0,1.1891972190861013,10000000.0
2018-04-19,5017.3095703125,5017.3095703125,4947.137408489948,4947.137408489948,3752100,5022.572924804687,50.299973462204456,5123.172871729096,4921.972977880278,0.4738401726188672,4.005912843100068,True,22.042124698499084,105.59021184127003,6630105.0,0.5659186392975677,10000000.0
2018-04-20,4982.224609375,5017.310698173415,4947.138520576585,5017.310698173415,6606500,5020.818676757813,51.09866370122915,5123.016004160271,4918.621349355354,0.3111786855695982,4.070942767781941,True,21.920540880126516,103.06035225238152,6531730.0,1.01144719699069,10000000.0
2018-04-23,4912.05224609375,4982.224421037947,4894.509202357701,4947.138333565848,8442300,5013.801513671875,55.94105160247593,5125.683616876827,4901.919410466923,0.045283541051534086,4.462964993722481,True,22.498499607309544,101.96428473558993,6764395.0,1.2480495299283971,10000000.0
2018-04-24,4841.87939453125,4947.137642238451,4841.87939453125,4947.137642238451,4391400,5005.030004882812,67.84841660996372,5140.72683810274,4869.3331716628845,-0.10115850340862202,5.42241837062093,False,23.61326025196536,102.19956780499072,6540640.0,0.6714021869419506,10000000.0
2018-04-25,4824.33642578125,4876.965550426136,4771.707301136364,4841.879467329545,4629800,4996.258471679687,78.98981295153774,5154.238097582763,4838.278845776612,-0.04412727247473013,6.32391725922716,False,25.2779390306111,102.41804505390373,6397360.0,0.7237047782210162,10000000.0
