entry_date,exit_date,entry_price,exit_price,stop_level,shares,hold_days,pnl,pnl_pct,exit_reason,atr_mult,fold
2021-06-21,2021-06-28,3336.1457548828125,3210.9046516733147,3212.510907126878,2900,7,-408585.07053752244,-3.7540656917100734,stop_loss,1.5,1
2022-06-15,2022-06-29,4699.637218505859,4616.150585423544,4618.459815331209,2100,14,-222185.8390399292,-1.7764484618848497,stop_loss,1.5,2
2023-11-28,2023-12-01,4377.277877197265,4530.485577148438,4369.778092753389,2200,3,289855.4203836862,3.500067947463048,signal,1.5,3
2024-04-19,2024-04-30,3864.6234847412106,4057.7386704101564,3908.0896817276907,2500,11,435012.39725936763,4.996998709743061,signal,1.5,4
2024-05-31,2024-06-11,3689.5899667968747,3777.073540525414,3778.963022036432,2800,11,194655.55066748336,2.371092032334654,stop_loss,1.5,4
