,Close,Equity
2021-01-26,4235.56982421875,10000000.0
2021-01-27,4185.54345703125,10000000.0
2021-01-28,4185.54345703125,10000000.0
2021-01-29,4068.815673828125,10000000.0
2021-02-01,4018.788330078125,10000000.0
2021-02-02,3985.437255859375,10000000.0
2021-02-03,4102.16650390625,10000000.0
2021-02-04,4135.5166015625,10000000.0
2021-02-05,4068.815673828125,10000000.0
2021-02-08,4068.815673828125,10000000.0
2021-02-09,3885.384521484375,10000000.0
2021-02-10,3935.411376953125,10000000.0
2021-02-11,3902.060791015625,10000000.0
2021-02-15,3968.762451171875,10000000.0
2021-02-16,3952.087158203125,10000000.0
2021-02-17,3868.709716796875,10000000.0
2021-02-18,3818.682861328125,10000000.0
2021-02-19,3852.033935546875,10000000.0
2021-02-22,3802.007568359375,10000000.0
2021-02-23,3818.682861328125,10000000.0
2021-02-24,3751.981201171875,10000000.0
2021-02-25,3718.629638671875,10000000.0
2021-02-26,3601.901611328125,10000000.0
2021-03-01,3735.3056640625,10000000.0
2021-03-02,3718.629638671875,10000000.0
2021-03-03,3785.331298828125,10000000.0
2021-03-04,3718.629638671875,10000000.0
2021-03-05,3668.603515625,10000000.0
2021-03-08,3701.95458984375,10000000.0
2021-03-09,3685.279541015625,10000000.0
2021-03-10,3618.5771484375,10000000.0
2021-03-12,3651.928466796875,10000000.0
2021-03-15,3685.279541015625,10000000.0
2021-03-16,3701.95458984375,10000000.0
2021-03-17,3718.629638671875,10000000.0
2021-03-18,3818.682861328125,10000000.0
2021-03-19,3852.033935546875,10000000.0
2021-03-22,3718.629638671875,10000000.0
2021-03-23,3718.629638671875,10000000.0
2021-03-24,3635.252685546875,10000000.0
2021-03-25,3635.252685546875,10000000.0
2021-03-26,3735.3056640625,10000000.0
2021-03-29,3685.279541015625,10000000.0
2021-03-30,3601.901611328125,10000000.0
2021-03-31,3518.52490234375,10000000.0
2021-04-01,3568.55029296875,10000000.0
2021-04-05,3568.55029296875,10000000.0
2021-04-06,3568.55029296875,10000000.0
2021-04-07,3551.8759765625,10000000.0
2021-04-08,3535.2001953125,10000000.0
2021-04-09,3518.52490234375,10000000.0
2021-04-12,3385.120849609375,10000000.0
2021-04-13,3385.120849609375,10000000.0
2021-04-14,3501.849365234375,10000000.0
2021-04-15,3501.849365234375,10000000.0
2021-04-16,3501.849365234375,10000000.0
2021-04-19,3468.498291015625,10000000.0
2021-04-20,3535.2001953125,10000000.0
2021-04-21,3485.173828125,10000000.0
2021-04-22,3635.252685546875,10000000.0
2021-04-23,3751.981201171875,10000000.0
2021-04-26,3751.981201171875,10000000.0
2021-04-27,3685.279541015625,10000000.0
2021-04-28,3568.55029296875,10000000.0
2021-04-29,3618.5771484375,10000000.0
2021-04-30,3668.603515625,10000000.0
2021-05-03,3676.736328125,10000000.0
2021-05-04,3727.5673828125,10000000.0
2021-05-05,3744.51025390625,10000000.0
2021-05-06,3676.736328125,10000000.0
2021-05-07,3608.962158203125,10000000.0
2021-05-10,3642.85009765625,10000000.0
2021-05-11,3541.189208984375,10000000.0
2021-05-17,3507.302001953125,10000000.0
2021-05-18,3490.358154296875,10000000.0
2021-05-19,3422.58447265625,10000000.0
2021-05-20,3507.302001953125,10000000.0
2021-05-21,3422.58447265625,10000000.0
2021-05-24,3456.471923828125,10000000.0
2021-05-25,3439.528076171875,10000000.0
2021-05-27,3490.358154296875,10000000.0
2021-05-28,3490.358154296875,10000000.0
2021-05-31,3558.132080078125,10000000.0
2021-06-02,3608.962158203125,10000000.0
2021-06-03,3625.906005859375,10000000.0
2021-06-04,3541.189208984375,10000000.0
2021-06-07,3558.132080078125,10000000.0
2021-06-08,3575.075927734375,10000000.0
2021-06-09,3608.962158203125,10000000.0
2021-06-10,3659.792724609375,10000000.0
2021-06-11,3575.075927734375,10000000.0
2021-06-14,3507.302001953125,10000000.0
2021-06-15,3490.358154296875,10000000.0
2021-06-16,3490.358154296875,10000000.0
2021-06-17,3456.471923828125,10000000.0
2021-06-18,3388.697509765625,10000000.0
2021-06-21,3334.478515625,9976782.843042938
2021-06-22,3334.478515625,9976782.843042938
2021-06-23,3341.255615234375,9996436.431910126
2021-06-24,3348.032958984375,10016090.728785126
2021-06-25,3334.478515625,9976782.843042938
2021-06-28,3192.15283203125,9591414.929462478
2021-06-29,3280.259033203125,9591414.929462478
2021-06-30,3348.032958984375,9591414.929462478
2021-07-01,3405.640869140625,9591414.929462478
2021-07-02,3388.697509765625,9591414.929462478
2021-07-05,3348.032958984375,9591414.929462478
2021-07-06,3320.923583984375,9591414.929462478
2021-07-07,3320.923583984375,9591414.929462478
2021-07-08,3307.368408203125,9591414.929462478
2021-07-09,3327.7001953125,9591414.929462478
2021-07-12,3334.478515625,9591414.929462478
2021-07-13,3320.923583984375,9591414.929462478
2021-07-14,3205.70751953125,9591414.929462478
2021-07-15,3259.9267578125,9591414.929462478
2021-07-16,3307.368408203125,9591414.929462478
2021-07-19,3239.5947265625,9591414.929462478
2021-07-21,3300.591064453125,9591414.929462478
2021-07-22,3375.142333984375,9591414.929462478
2021-07-23,3354.810546875,9591414.929462478
2021-07-26,3232.817138671875,9591414.929462478
2021-07-27,3226.039794921875,9591414.929462478
2021-07-28,3192.15283203125,9591414.929462478
2021-07-29,3151.48876953125,9591414.929462478
2021-07-30,3198.930419921875,9591414.929462478
2021-08-02,3266.704345703125,9591414.929462478
2021-08-03,3348.032958984375,9591414.929462478
2021-08-04,3320.923583984375,9591414.929462478
2021-08-05,3314.1455078125,9591414.929462478
2021-08-06,3348.032958984375,9591414.929462478
2021-08-09,3293.81396484375,9591414.929462478
2021-08-10,3327.7001953125,9591414.929462478
2021-08-12,3348.032958984375,9591414.929462478
2021-08-13,3405.640869140625,9591414.929462478
2021-08-16,3439.528076171875,9591414.929462478
2021-08-18,3541.189208984375,9591414.929462478
2021-08-19,3490.358154296875,9591414.929462478
2021-08-20,3456.471923828125,9591414.929462478
2021-08-23,3456.471923828125,9591414.929462478
2021-08-24,3439.528076171875,9591414.929462478
2021-08-25,3490.358154296875,9591414.929462478
2021-08-26,3456.471923828125,9591414.929462478
