Date,Equity,phase
2022-11-16,10472035.490789806,IS
2022-11-17,10368367.815008556,IS
2022-11-18,10617606.222609786,IS
2022-11-21,10617606.222609786,IS
2022-11-22,10617606.222609786,IS
2022-11-23,10617606.222609786,IS
2022-11-24,10617606.222609786,IS
2022-11-25,10617606.222609786,IS
2022-11-28,10617606.222609786,IS
2022-11-29,10617606.222609786,IS
2022-11-30,10617606.222609786,IS
2022-12-01,10617606.222609786,IS
2022-12-02,10617606.222609786,IS
2022-12-05,10617606.222609786,IS
2022-12-06,10617606.222609786,IS
2022-12-07,10592704.76751596,IS
2022-12-08,10267812.897398772,IS
2022-12-09,10142856.159117522,IS
2022-12-12,10167847.63860971,IS
2022-12-13,10117865.338805022,IS
2022-12-14,10167847.63860971,IS
2022-12-15,10117865.338805022,IS
2022-12-16,10283482.74060753,IS
2022-12-19,10283482.74060753,IS
2022-12-20,10283482.74060753,IS
2022-12-21,10283482.74060753,IS
2022-12-22,10283482.74060753,IS
2022-12-23,10259661.349530037,IS
2022-12-26,10350474.184681496,IS
2022-12-27,10350474.184681496,IS
2022-12-28,10350474.184681496,IS
2022-12-29,10350474.184681496,IS
2022-12-30,10325770.519860392,IS
2023-01-02,10273936.340172892,IS
2023-01-03,10351687.609704142,IS
2023-01-04,10394119.8278443,IS
2023-01-05,10394119.8278443,IS
2023-01-06,10369727.287924951,IS
2023-01-09,10291973.284018701,IS
2023-01-10,9825464.983237451,IS
2023-01-11,9488541.448081201,IS
2023-01-12,9747713.713706201,IS
2023-01-13,9721795.940268701,IS
2023-01-16,9851382.073081201,IS
2023-01-17,10283539.531629864,IS
2023-01-18,10283539.531629864,IS
2023-01-19,10283539.531629864,IS
2023-01-20,10283539.531629864,IS
2023-01-24,10283539.531629864,IS
2023-01-25,10283539.531629864,IS
2023-01-26,10283539.531629864,IS
2023-01-27,10283539.531629864,IS
2023-01-30,10283539.531629864,IS
2023-01-31,10283539.531629864,IS
2023-02-01,10259395.899181778,IS
2023-02-02,10285312.305431778,IS
2023-02-03,10457682.299539894,IS
2023-02-06,10457682.299539894,IS
2023-02-07,10457682.299539894,IS
2023-02-08,10457682.299539894,IS
2023-02-09,10457682.299539894,IS
2023-02-10,10457682.299539894,IS
2023-02-13,10457682.299539894,IS
2023-02-14,10457682.299539894,IS
2023-02-15,10457682.299539894,IS
2023-02-16,10433260.875535535,IS
2023-02-17,10523225.676639577,IS
2023-02-20,10523225.676639577,IS
2023-02-21,10523225.676639577,IS
2023-02-22,10498335.334907893,IS
2023-02-23,10576086.604439143,IS
2023-02-24,10627921.467720393,IS
2023-02-27,10653839.241157893,IS
2023-02-28,10498335.334907893,IS
2023-03-01,10602003.694282893,IS
2023-03-02,10695565.447905043,IS
2023-03-03,10695565.447905043,IS
2023-03-06,10695565.447905043,IS
2023-03-07,10695565.447905043,IS
2023-03-08,10695565.447905043,IS
2023-03-09,10695565.447905043,IS
2023-03-10,10695565.447905043,IS
2023-03-13,10695565.447905043,IS
2023-03-14,10669979.50934033,IS
2023-03-15,10804192.30230908,IS
2023-03-16,10589451.408754392,IS
2023-03-17,10857878.410707517,IS
2023-03-20,10750507.609926267,IS
2023-03-21,11249049.280035883,IS
2023-03-24,11249049.280035883,IS
2023-03-27,11249049.280035883,IS
2023-03-28,11249049.280035883,IS
2023-03-29,11249049.280035883,IS
2023-03-30,11249049.280035883,IS
2023-03-31,11249049.280035883,IS
2023-04-03,11249049.280035883,IS
2023-04-04,11249049.280035883,IS
2023-04-05,11249049.280035883,IS
2023-04-06,11249049.280035883,IS
2023-04-10,11222365.276484614,IS
2023-04-11,11222365.276484614,IS
2023-04-12,11331326.702265864,IS
2023-04-13,11276845.647578364,IS
2023-04-14,11456068.732433585,IS
2023-04-17,11456068.732433585,IS
2023-04-18,11456068.732433585,IS
2023-04-26,11456068.732433585,IS
2023-04-27,11456068.732433585,IS
2023-04-28,11456068.732433585,IS
2023-05-02,11456068.732433585,IS
2023-05-03,11456068.732433585,IS
2023-05-04,11456068.732433585,IS
2023-05-05,11456068.732433585,IS
2023-05-08,11429253.92423534,IS
2023-05-09,11265812.81095409,IS
2023-05-10,11320292.49845409,IS
2023-05-11,11374773.55314159,IS
2023-05-12,11156854.11954784,IS
2023-05-15,11265812.81095409,IS
2023-05-16,11135061.83439159,IS
2023-05-17,11156854.11954784,IS
2023-05-19,11282706.389389668,IS
2023-05-22,11282706.389389668,IS
2023-05-23,11282706.389389668,IS
2023-05-24,11282706.389389668,IS
2023-05-25,11282706.389389668,IS
2023-05-26,11282706.389389668,IS
2023-05-29,11282706.389389668,IS
