Date,Equity,phase
2021-10-15,11330139.580564912,IS
2021-10-18,11330139.580564912,IS
2021-10-19,11330139.580564912,IS
2021-10-21,11330139.580564912,IS
2021-10-22,11330139.580564912,IS
2021-10-25,11330139.580564912,IS
2021-10-26,11330139.580564912,IS
2021-10-27,11330139.580564912,IS
2021-10-28,11330139.580564912,IS
2021-10-29,11330139.580564912,IS
2021-11-01,11330139.580564912,IS
2021-11-02,11330139.580564912,IS
2021-11-03,11330139.580564912,IS
2021-11-04,11330139.580564912,IS
2021-11-05,11330139.580564912,IS
2021-11-08,11330139.580564912,IS
2021-11-09,11303306.129599532,IS
2021-11-10,11710853.025782578,IS
2021-11-11,11710853.025782578,IS
2021-11-12,11710853.025782578,IS
2021-11-15,11710853.025782578,IS
2021-11-16,11710853.025782578,IS
2021-11-17,11710853.025782578,IS
2021-11-18,11710853.025782578,IS
2021-11-19,11710853.025782578,IS
2021-11-22,11710853.025782578,IS
2021-11-23,11710853.025782578,IS
2021-11-24,11710853.025782578,IS
2021-11-25,11710853.025782578,IS
2021-11-26,11710853.025782578,IS
2021-11-29,11710853.025782578,IS
2021-11-30,11710853.025782578,IS
2021-12-01,11710853.025782578,IS
2021-12-02,11710853.025782578,IS
2021-12-03,11710853.025782578,IS
2021-12-06,11710853.025782578,IS
2021-12-07,11710853.025782578,IS
2021-12-08,11710853.025782578,IS
2021-12-09,11710853.025782578,IS
2021-12-10,11710853.025782578,IS
2021-12-13,11710853.025782578,IS
2021-12-14,11710853.025782578,IS
2021-12-15,11710853.025782578,IS
2021-12-16,11710853.025782578,IS
2021-12-17,11710853.025782578,IS
2021-12-20,11710853.025782578,IS
2021-12-21,11710853.025782578,IS
2021-12-22,11710853.025782578,IS
2021-12-23,11710853.025782578,IS
2021-12-24,11710853.025782578,IS
2021-12-27,11682937.752644263,IS
2021-12-28,11765987.5329177,IS
2021-12-29,11849035.018269263,IS
2021-12-30,11724463.21651145,IS
2022-01-03,11765987.5329177,IS
2022-01-04,11933105.979770904,IS
2022-01-05,11933105.979770904,IS
2022-01-06,11933105.979770904,IS
2022-01-07,11933105.979770904,IS
2022-01-10,11933105.979770904,IS
2022-01-11,11933105.979770904,IS
2022-01-12,11933105.979770904,IS
2022-01-13,11933105.979770904,IS
2022-01-14,11933105.979770904,IS
2022-01-17,11933105.979770904,IS
2022-01-18,11933105.979770904,IS
2022-01-19,11933105.979770904,IS
2022-01-20,11933105.979770904,IS
2022-01-21,11933105.979770904,IS
2022-01-24,11933105.979770904,IS
2022-01-25,11933105.979770904,IS
2022-01-26,11933105.979770904,IS
2022-01-27,11933105.979770904,IS
2022-01-28,11933105.979770904,IS
2022-01-31,11933105.979770904,IS
2022-02-02,11933105.979770904,IS
2022-02-03,11933105.979770904,IS
2022-02-04,11933105.979770904,IS
2022-02-07,11933105.979770904,IS
2022-02-08,11933105.979770904,IS
2022-02-09,11933105.979770904,IS
2022-02-10,11933105.979770904,IS
2022-02-11,11933105.979770904,IS
2022-02-14,11933105.979770904,IS
2022-02-15,11933105.979770904,IS
2022-02-16,11933105.979770904,IS
2022-02-17,11933105.979770904,IS
2022-02-18,11933105.979770904,IS
2022-02-21,11933105.979770904,IS
2022-02-22,11933105.979770904,IS
2022-02-23,11933105.979770904,IS
2022-02-24,11933105.979770904,IS
2022-02-25,11933105.979770904,IS
2022-03-01,11933105.979770904,IS
2022-03-02,11933105.979770904,IS
2022-03-04,11933105.979770904,IS
2022-03-07,11933105.979770904,IS
2022-03-08,11933105.979770904,IS
2022-03-09,11933105.979770904,IS
2022-03-10,11933105.979770904,IS
2022-03-11,11933105.979770904,IS
2022-03-14,11933105.979770904,IS
2022-03-15,11933105.979770904,IS
2022-03-16,11933105.979770904,IS
2022-03-17,11933105.979770904,IS
2022-03-18,11933105.979770904,IS
2022-03-21,11933105.979770904,IS
2022-03-22,11933105.979770904,IS
2022-03-23,11933105.979770904,IS
2022-03-24,11933105.979770904,IS
2022-03-25,11933105.979770904,IS
2022-03-28,11933105.979770904,IS
2022-03-29,11933105.979770904,IS
2022-03-30,11933105.979770904,IS
2022-03-31,11933105.979770904,IS
2022-04-01,11933105.979770904,IS
2022-04-04,11933105.979770904,IS
2022-04-05,11933105.979770904,IS
2022-04-06,11933105.979770904,IS
2022-04-07,11933105.979770904,IS
