Date,Equity,BuyHold,phase
2018-02-06,10000000.0,10000000.0,IS
2018-02-07,10000000.0,10029671.516766425,IS
2018-02-08,10000000.0,9940648.374052627,IS
2018-02-09,10000000.0,9732935.345422225,IS
2018-02-12,10000000.0,9732935.345422225,IS
2018-02-13,10000000.0,9821955.62399785,IS
2018-02-14,10000000.0,9940648.374052627,IS
2018-02-15,10000000.0,9821955.62399785,IS
2018-02-16,10000000.0,9821955.62399785,IS
2018-02-19,10000000.0,10000000.0,IS
2018-02-20,10000000.0,9851630.00490245,IS
2018-02-21,10000000.0,9703261.91923035,IS
2018-02-22,9976679.896215526,9495547.935887221,IS
2018-02-23,10219500.208715526,9732935.345422225,IS
2018-02-26,10098090.052465526,9614241.640654722,IS
2018-02-27,10219500.208715526,9732935.345422225,IS
2018-02-28,10067736.536840526,9584567.259750122,IS
2018-03-01,10067736.536840526,9584567.259750122,IS
2018-03-02,10158794.154028026,9673587.53832575,IS
2018-03-05,10125165.571474852,9673587.53832575,IS
2018-03-06,10125165.571474852,9554893.833558248,IS
2018-03-07,10101215.100612557,9287831.088405922,IS
2018-03-08,10133085.266628182,9317504.514597796,IS
2018-03-09,10037474.768581307,9228484.23602217,IS
2018-03-12,10069344.934596932,9258157.662214046,IS
2018-03-13,9941865.295925057,9139464.912159268,IS
2018-03-14,9793667.915503977,8991096.826487169,IS
2018-03-15,9793667.915503977,8842726.831389617,IS
2018-03-16,9793667.915503977,8842726.831389617,IS
2018-03-19,9793667.915503977,8635013.802759215,IS
2018-03-20,9793667.915503977,8664686.274238365,IS
2018-03-21,9793667.915503977,8664686.274238365,IS
2018-03-22,9793667.915503977,8724033.126622116,IS
2018-03-23,9793667.915503977,8635013.802759215,IS
2018-03-26,9793667.915503977,8575665.99566274,IS
2018-03-27,9793667.915503977,8664686.274238365,IS
2018-03-28,9793667.915503977,8427297.909990638,IS
2018-03-29,9793667.915503977,8664686.274238365,IS
2018-03-30,9793667.915503977,8664686.274238365,IS
2018-04-02,9793667.915503977,8961423.400295293,IS
2018-04-03,9793667.915503977,9109789.576541945,IS
2018-04-04,9793667.915503977,8991096.826487169,IS
2018-04-05,9793667.915503977,9020769.297966318,IS
2018-04-06,9793667.915503977,8931749.019390693,IS
2018-04-09,9793667.915503977,9198810.809830295,IS
2018-04-10,9793667.915503977,9287831.088405922,IS
2018-04-11,9793667.915503977,9436201.083503472,IS
2018-04-12,9793667.915503977,9169138.338351144,IS
2018-04-13,9793667.915503977,8931749.019390693,IS
2018-04-16,9793667.915503977,8931749.019390693,IS
2018-04-17,9793667.915503977,8931749.019390693,IS
2018-04-18,9793667.915503977,8931749.019390693,IS
2018-04-19,9793667.915503977,8931749.019390693,IS
2018-04-20,9793667.915503977,8931749.019390693,IS
2018-04-23,9793667.915503977,8872401.212294217,IS
2018-04-24,9793667.915503977,8694361.609855691,IS
2018-04-25,9793667.915503977,8694361.609855691,IS
2018-04-26,9793667.915503977,8694361.609855691,IS
2018-04-27,9793667.915503977,8694361.609855691,IS
2018-04-30,9793667.915503977,8486646.671799839,IS
2018-05-01,9793667.915503977,8486646.671799839,IS
2018-05-02,9793667.915503977,8753705.598101268,IS
2018-05-03,9793667.915503977,8635013.802759215,IS
2018-05-04,9793667.915503977,8761909.444543364,IS
2018-05-07,9793667.915503977,8550415.753523726,IS
2018-05-08,9793667.915503977,8399346.78555386,IS
2018-05-09,9793667.915503977,8580629.547117699,IS
2018-05-10,9793667.915503977,8580629.547117699,IS
2018-05-11,9793667.915503977,8520201.959929751,IS
2018-05-14,9793667.915503977,8489987.211623054,IS
2018-05-15,9793667.915503977,8369134.901385335,IS
2018-05-16,9793667.915503977,8338920.153078638,IS
2018-05-17,9770713.759055408,8127426.462059,IS
2018-05-18,9486388.051047595,7885718.500089027,IS
2018-05-21,9486388.051047595,7885718.500089027,IS
2018-05-22,10057000.110567268,8399346.78555386,IS
2018-05-23,10057000.110567268,8459775.327454532,IS
2018-05-24,10057000.110567268,8731696.605662115,IS
2018-05-25,10057000.110567268,8761909.444543364,IS
2018-05-28,10057000.110567268,8671268.063761443,IS
2018-05-29,10057000.110567268,8671268.063761443,IS
2018-05-30,10057000.110567268,8459775.327454532,IS
2018-05-31,10057000.110567268,8338920.153078638,IS
2018-06-01,10057000.110567268,8338920.153078638,IS
2018-06-04,10057000.110567268,8459775.327454532,IS
2018-06-05,10057000.110567268,8459775.327454532,IS
2018-06-06,10057000.110567268,8429562.488573283,IS
2018-06-07,10057000.110567268,8429562.488573283,IS
2018-06-08,10057000.110567268,8338920.153078638,IS
2018-06-11,10057000.110567268,8338920.153078638,IS
2018-06-12,10057000.110567268,8338920.153078638,IS
2018-06-13,10057000.110567268,8338920.153078638,IS
2018-06-14,10057000.110567268,8338920.153078638,IS
2018-06-15,10057000.110567268,8338920.153078638,IS
2018-06-18,10057000.110567268,8338920.153078638,IS
2018-06-19,10057000.110567268,8338920.153078638,IS
2018-06-20,10057000.110567268,8399346.78555386,IS
2018-06-21,10033226.029341994,8066999.829583779,IS
2018-06-22,9921969.388716994,7976360.358227309,IS
2018-06-25,9921969.388716994,7976360.358227309,IS
2018-06-26,10070312.357466994,8097213.623177751,IS
2018-06-27,9721968.598526657,7764865.235138584,IS
2018-06-28,9721968.598526657,7674223.854356664,IS
2018-06-29,9721968.598526657,7976360.358227309,IS
2018-07-02,9721968.598526657,7553372.021475308,IS
2018-07-03,9721968.598526657,7372089.737267831,IS
2018-07-04,9721968.598526657,7553372.021475308,IS
2018-07-05,9721968.598526657,7613797.699237806,IS
2018-07-06,9721968.598526657,7613797.699237806,IS
2018-07-09,9721968.598526657,7644010.060762691,IS
2018-07-10,9721968.598526657,7674223.854356664,IS
2018-07-11,9721968.598526657,8006572.242395833,IS
2018-07-12,9721968.598526657,8066999.829583779,IS
2018-07-13,9721968.598526657,8218065.933415471,IS
2018-07-16,9721968.598526657,8097213.623177751,IS
