Date,Equity,BuyHold,phase
2018-02-06,9976333.554488674,10000000.0,IS
2018-02-07,10099163.632613674,10124610.54869142,IS
2018-02-08,10126453.57305918,10186916.813755289,IS
2018-02-09,10126453.57305918,10249221.09738284,IS
2018-02-12,10126453.57305918,10218067.964850906,IS
2018-02-13,10126453.57305918,10311526.37172855,IS
2018-02-14,10126453.57305918,10342679.504260484,IS
2018-02-15,10126453.57305918,10342679.504260484,IS
2018-02-16,10126453.57305918,10342679.504260484,IS
2018-02-19,10126453.57305918,10560746.47839323,IS
2018-02-20,10126453.57305918,11277258.619446134,IS
2018-02-21,10126453.57305918,10965731.256999426,IS
2018-02-22,10126453.57305918,10747662.301430358,IS
2018-02-23,10126453.57305918,10654205.875989033,IS
2018-02-26,10126453.57305918,10342679.504260484,IS
2018-02-27,10126453.57305918,10498442.19476568,IS
2018-02-28,10126453.57305918,10342679.504260484,IS
2018-03-01,10126453.57305918,10436136.920419969,IS
2018-03-02,10126453.57305918,10560746.47839323,IS
2018-03-05,10126453.57305918,10249221.09738284,IS
2018-03-06,10126453.57305918,10031152.141813776,IS
2018-03-07,10102497.745604752,9875390.44202674,IS
2018-03-08,10322823.69775319,10093458.406877644,IS
2018-03-09,10322823.69775319,10093458.406877644,IS
2018-03-12,10570479.020884486,10373831.646074258,IS
2018-03-13,10570479.020884486,10186916.813755289,IS
2018-03-14,10570479.020884486,10218067.964850906,IS
2018-03-15,10570479.020884486,9968847.858186224,IS
2018-03-16,10570479.020884486,9875390.44202674,IS
2018-03-19,10570479.020884486,10062305.27434571,IS
2018-03-20,10570479.020884486,10093458.406877644,IS
2018-03-21,10570479.020884486,10218067.964850906,IS
2018-03-22,10570479.020884486,9968847.858186224,IS
2018-03-23,10570479.020884486,10031152.141813776,IS
2018-03-26,10570479.020884486,10062305.27434571,IS
2018-03-27,10570479.020884486,9968847.858186224,IS
2018-03-28,10570479.020884486,9719626.760803385,IS
2018-03-29,10570479.020884486,9814284.927372433,IS
2018-03-30,10570479.020884486,9814284.927372433,IS
2018-04-02,10570479.020884486,10006095.888836669,IS
2018-04-03,10570479.020884486,9974127.395259295,IS
2018-04-04,10570479.020884486,9718380.437358476,IS
2018-04-05,10570479.020884486,9782315.443076901,IS
2018-04-06,10570479.020884486,9654443.450203732,IS
2018-04-09,10570479.020884486,9686411.943781104,IS
2018-04-10,10570479.020884486,10070032.875991413,IS
2018-04-11,10570479.020884486,10293810.3495967,IS
2018-04-12,10570479.020884486,10261841.856019327,IS
2018-04-13,10570479.020884486,10261841.856019327,IS
2018-04-16,10570479.020884486,10261841.856019327,IS
2018-04-17,10570479.020884486,10261841.856019327,IS
2018-04-18,10570479.020884486,10293810.3495967,IS
2018-04-19,10570479.020884486,10293810.3495967,IS
2018-04-20,10570479.020884486,10293810.3495967,IS
2018-04-23,10570479.020884486,10229874.353160113,IS
2018-04-24,10570479.020884486,9878220.923809018,IS
2018-04-25,10570479.020884486,9878220.923809018,IS
2018-04-26,10570479.020884486,9878220.923809018,IS
2018-04-27,10570479.020884486,9878220.923809018,IS
2018-04-30,10570479.020884486,9110983.02226104,IS
2018-05-01,10570479.020884486,9110983.02226104,IS
2018-05-02,10570479.020884486,9206885.53083868,IS
2018-05-03,10570479.020884486,8759328.602191785,IS
2018-05-04,10570479.020884486,8471613.150713595,IS
2018-05-07,10570479.020884486,8695391.61503704,IS
2018-05-08,10570479.020884486,8695391.61503704,IS
2018-05-09,10570479.020884486,9174919.018697625,IS
2018-05-10,10570479.020884486,9174919.018697625,IS
2018-05-11,10570479.020884486,9206885.53083868,IS
2018-05-14,10570479.020884486,9206885.53083868,IS
2018-05-15,10570479.020884486,8759328.602191785,IS
2018-05-16,10570479.020884486,8759328.602191785,IS
2018-05-17,10570479.020884486,8567518.631445711,IS
2018-05-18,10570479.020884486,8695391.61503704,IS
2018-05-21,10570479.020884486,8535551.128586499,IS
2018-05-22,10570479.020884486,8343741.157840424,IS
2018-05-23,10570479.020884486,8663424.112177828,IS
2018-05-24,10570479.020884486,8951140.554374179,IS
2018-05-25,10570479.020884486,8951140.554374179,IS
2018-05-28,10570479.020884486,9430664.985880286,IS
2018-05-29,10570479.020884486,9430664.985880286,IS
2018-05-30,10570479.020884486,9270823.508711584,IS
2018-05-31,10570479.020884486,9015077.541528923,IS
2018-06-01,10570479.020884486,9015077.541528923,IS
2018-06-04,10570479.020884486,9430664.985880286,IS
2018-06-05,10570479.020884486,9398696.492302913,IS
2018-06-06,10570479.020884486,9366727.998725541,IS
2018-06-07,10570479.020884486,9430664.985880286,IS
2018-06-08,10570479.020884486,8887201.585783115,IS
2018-06-11,10570479.020884486,8887201.585783115,IS
2018-06-12,10570479.020884486,8887201.585783115,IS
2018-06-13,10570479.020884486,8887201.585783115,IS
2018-06-14,10570479.020884486,8887201.585783115,IS
2018-06-15,10570479.020884486,8887201.585783115,IS
2018-06-18,10570479.020884486,8887201.585783115,IS
2018-06-19,10570479.020884486,8887201.585783115,IS
2018-06-20,10545640.588559333,8567518.631445711,IS
2018-06-21,10545640.588559333,8567518.631445711,IS
2018-06-22,10545640.588559333,8567518.631445711,IS
2018-06-25,10545640.588559333,8567518.631445711,IS
2018-06-26,10429835.022153083,8471613.150713595,IS
2018-06-27,10391233.166684333,8439644.657136222,IS
2018-06-28,10236826.941098396,8311771.673544892,IS
2018-06-29,10741304.53160554,8759328.602191785,IS
2018-07-02,10741304.53160554,8343741.157840424,IS
2018-07-03,10715942.168350073,8087993.704580526,IS
2018-07-04,11175222.234268041,8439644.657136222,IS
2018-07-05,11049965.740127416,8343741.157840424,IS
2018-07-06,10674188.494033666,8056024.715644074,IS
2018-07-09,10882953.630752416,8215867.183530935,IS
2018-07-10,10924706.01112351,8247835.181749227,IS
2018-07-11,10757695.842666479,8119962.693516978,IS
2018-07-12,10924706.01112351,8247835.181749227,IS
2018-07-13,11137760.8670896,8439644.657136222,IS
2018-07-16,11137760.8670896,8375708.660699637,IS
2018-07-17,11137760.8670896,8087993.704580526,IS
2018-07-18,11137760.8670896,8183898.194594483,IS
2018-07-19,11137760.8670896,8151930.69173527,IS
2018-07-20,11137760.8670896,8119962.693516978,IS
2018-07-23,11137760.8670896,8183898.194594483,IS
2018-07-24,11137760.8670896,8343741.157840424,IS
2018-07-25,11137760.8670896,8279803.17996752,IS
2018-07-26,11137760.8670896,8375708.660699637,IS
2018-07-27,11137760.8670896,8407677.15427701,IS
2018-07-30,11137760.8670896,8599487.125023084,IS
2018-07-31,11137760.8670896,8503581.644290967,IS
2018-08-01,11137760.8670896,8951140.554374179,IS
2018-08-02,11137760.8670896,9015077.541528923,IS
2018-08-03,11137760.8670896,9206885.53083868,IS
2018-08-06,11137760.8670896,9334760.495866328,IS
