Date,Close,High,Low,Open,Volume,BB_SMA,BB_STD,BB_Upper,BB_Lower,Pct_B,BandWidth,BW_Squeeze,ADX,ATR,Vol_MA,Vol_Ratio,Equity
2018-02-22,3023.628173828125,3023.628173828125,2973.650848640883,3006.9690654323776,2435500,2856.620458984375,127.48856177784675,3111.5975825400687,2601.6433354286814,0.8274954876633689,17.851662635388855,False,27.75983390690146,81.36421599706625,5952615.0,0.4091479123040882,10000000.0
2018-02-23,2890.35498046875,3065.275598883285,2890.35498046875,3031.957385851945,6156300,2849.5403442382812,121.0058268617535,3091.5519979617884,2607.528690514774,0.5843237001245786,16.98601349602579,False,26.8158844379006,88.04681616974258,6081710.0,1.012264642674511,10000000.0
2018-02-26,2965.3212890625,2998.6395057935397,2898.6848556004215,2940.3326265142205,4218600,2848.707409667969,120.10015270050289,3088.9077150689745,2608.5071042669633,0.7427429873576732,16.863810202887926,False,25.93935993097123,89.49236682367453,5906390.0,0.7142433872466938,10000000.0
2018-02-27,2965.3212890625,3023.6281683418188,2915.343963965941,3006.9690599762994,3607000,2851.62275390625,122.27793911698215,3096.1786321402146,2607.0668756722857,0.7324592154098121,17.152049856451974,False,25.403234353222032,90.8346409345462,5901465.0,0.6112041671008809,10000000.0
2018-02-28,2865.3662109375,2956.99129326399,2865.3662109375,2956.99129326399,6827800,2851.206262207031,122.21296697233298,3095.632196151697,2606.7803282623654,0.5289657249170509,17.14544031307389,False,24.15020834487392,91.48610073386433,6072505.0,1.1243794776620193,10000000.0
2018-03-01,2973.650390625,2981.979943539916,2865.3662027310925,2873.6957556460084,5175100,2857.8698974609374,125.18857406308877,3108.247045587115,2607.49274933476,0.7312121813643214,17.52194166351827,False,23.288532898183785,93.28093216778998,5814530.0,0.8900289447298406,10000000.0
2018-03-02,2890.35498046875,2948.661853273595,2873.6958739530796,2948.661853273595,3791100,2862.0346557617186,124.79417038757208,3111.622996536863,2612.446314986574,0.5567340698268942,17.44132205196638,False,22.488405697685803,93.75761677522787,5280130.0,0.7179936857615248,10000000.0
2018-03-05,2948.662109375,2948.662109375,2882.0256775247176,2898.684785487288,2150900,2874.1125244140626,120.63028594404113,3115.373096302145,2632.8519525259803,0.6545001414394392,16.78852653392667,False,21.7454338633243,91.82038928058891,4944520.0,0.43500683585059824,10000000.0
2018-03-06,2840.377685546875,2948.6618788375185,2815.3890255567267,2940.332325507469,4795800,2884.1079833984377,107.85760100407417,3099.823185406586,2668.392781390289,0.39863881301719567,14.958885260181159,False,20.389775372313817,94.78129603328067,4698255.0,1.020761963750371,10000000.0
2018-03-07,2715.434814453125,2865.366798073236,2715.434814453125,2840.378134136551,4712600,2882.8585571289063,109.73799409245633,3102.334545313819,2663.3825689439936,0.11858300750712726,15.226275159575847,False,20.355515786136422,98.72063086091143,4542290.0,1.0374943035341204,10000000.0
2018-03-08,2757.08251953125,2773.741628410593,2690.4460840138786,2715.434747332893,6486200,2885.7739135742186,105.27386164837965,3096.3216368709777,2675.2261902774594,0.19438901540250128,14.592114947493037,False,20.5829592441985,97.61883897061165,4715770.0,1.375427554778965,10000000.0
2018-03-09,2723.763916015625,2782.0707888355314,2707.104809495652,2765.411682315558,3170100,2888.689245605469,99.50058661880705,3087.690418843083,2689.6880723678546,0.08561719283705596,13.777956458303887,False,20.65290575796501,96.00077756841651,4632410.0,0.6843306184038114,10000000.0
2018-03-12,2840.377685546875,2840.377685546875,2748.752598916331,2773.7412589064793,6255900,2892.85400390625,95.35908321085758,3083.572170327965,2702.135837484535,0.3624244366859641,13.18546778815567,False,19.782865477288805,97.47313413719034,4671590.0,1.3391372102431933,10000000.0
2018-03-13,2848.707275390625,2915.3437028851426,2765.411741022478,2840.37772195381,6271800,2892.85400390625,95.35908321085758,3083.572170327965,2702.135837484535,0.38426186832667014,13.18546778815567,False,18.769947707397787,101.2201932604385,4756730.0,1.3185108257143037,10000000.0
2018-03-14,2990.309814453125,2990.309814453125,2782.0709694354982,2848.707399841139,6264600,2901.183557128906,96.27374971632099,3093.731056561548,2708.6360576962643,0.7314396644641898,13.273720579279194,False,18.656041143417642,108.86438267166623,4639980.0,1.3501351298928013,10000000.0
2018-03-15,2832.048095703125,2998.63916015625,2832.048095703125,2965.320947265625,5484600,2899.1011596679687,97.34406799970513,3093.789295667379,2704.4130236685583,0.3277936567099119,13.430930849043424,False,18.63580306228825,112.98771708462758,4792815.0,1.1443379308402264,10000000.0
2018-03-16,2840.377685546875,2915.3436655173205,2782.0708122365286,2840.377685546875,20836700,2897.4352416992188,98.08401469200017,3093.603271083219,2701.2672123152183,0.35456968617283413,13.540805092779673,False,17.89460569782751,114.4366553843536,5834650.0,3.5711996435090367,10000000.0
2018-03-19,2882.02587890625,2882.02587890625,2823.71899696306,2840.3781060896854,733100,2890.355126953125,93.4990111599687,3077.353149273062,2703.3571046331876,0.47772904776333863,12.939449590546454,False,17.206351002256827,110.42738585284194,5465580.0,0.13413032102722858,10000000.0
2018-03-20,2790.400634765625,2832.048405433769,2790.400634765625,2832.048405433769,2575300,2879.9431884765627,92.39403124996068,3064.7312509764843,2695.155125976641,0.2577155350309069,12.832757482113463,False,16.088084694220502,109.08437573054073,5444170.0,0.47303813069760864,10000000.0
2018-03-21,2857.036865234375,2857.036865234375,2782.070883347759,2807.059543976631,2853600,2872.0301147460937,86.79917266381123,3045.6284600737163,2698.431769418471,0.456816266066872,12.088894502623964,False,15.384869650915633,106.64734759883183,5240130.0,0.5445666424306267,10000000.0
2018-03-22,2790.400634765625,2873.6961761019124,2765.411972364739,2873.6961761019124,3745800,2860.3687377929687,80.82127044251655,3022.011278678002,2698.7261969079354,0.28357150709135465,11.302217000858075,False,14.953474749494257,106.76426589442767,5305645.0,0.7060027574404243,10000000.0
2018-03-23,2857.036865234375,2857.036865234375,2723.7640085470575,2773.7413298048014,4379500,2858.70283203125,80.51345070617668,3019.7297334436034,2697.675930618897,0.4948270544167989,11.265732108148901,False,13.914029936191923,108.65773666534838,5216805.0,0.839498505311201,10000000.0
2018-03-26,2773.7412109375,2857.0367427974847,2765.4116577515015,2823.718530053491,2503400,2849.123828125,78.53317586256054,3006.190179850121,2692.057476399879,0.2600293877092606,11.02558970408007,False,12.948831180982614,107.44112743802876,5131045.0,0.4878928171551799,10000000.0
2018-03-27,2665.457275390625,2815.389247131348,2665.457275390625,2798.7301391601563,3353400,2834.1306274414064,83.64000737508285,3001.410642191572,2666.8506126912407,-0.004164685490662692,11.804679229001,False,13.32522306649909,110.47618774536406,5118365.0,0.6551701568762681,10000000.0
2018-03-28,2682.115966796875,2748.7523883322015,2682.115966796875,2723.763730256454,3302900,2824.968115234375,89.84522616144564,3004.6585675572665,2645.2776629114837,0.1025049005363829,12.721591536121338,False,13.67472981733582,108.53468240223637,4942120.0,0.6683164310053176,10000000.0
2018-03-29,2873.696044921875,2873.696044921875,2690.445862347147,2690.445862347147,8105800,2819.9703979492188,83.70989288548068,2987.39018372018,2652.5506121782573,0.6604519045501456,11.873868313845772,False,13.185852019503645,114.46649638243377,5088655.0,1.592916006292429,10000000.0
2018-03-30,2873.696044921875,2873.696044921875,2873.696044921875,2873.696044921875,0,2819.137451171875,83.05298145748777,2985.2434140868504,2653.0314882568996,0.6642282817322064,11.784169150456112,False,12.731894064373769,106.2903180694028,4899100.0,0.0,10000000.0
2018-04-02,2898.684814453125,2907.014368517646,2790.400611614359,2832.0483819369615,2249200,2816.6385864257813,79.63218612456033,2975.902958674902,2657.3742141766606,0.7575787254509354,11.308825563681692,False,12.40871584483782,107.02770655753737,4904015.0,0.458644600393759,10000000.0
2018-04-03,2907.014404296875,2907.014404296875,2840.377970960557,2873.696187628716,2524100,2819.970422363281,82.03549850587964,2984.0414193750403,2655.899425351522,0.7652631589949908,11.636362971088124,False,12.108621280555376,104.14261561316458,4790430.0,0.526904682878155,10000000.0
2018-04-04,2790.400634765625,2907.014392636427,2790.400634765625,2907.014392636427,843500,2823.718713378906,78.65056716552745,2981.019847709961,2666.417579047851,0.3940946015584346,11.141416713056802,False,12.414897765447833,105.03341232159926,4596975.0,0.18349022998819875,10000000.0
2018-04-05,2857.036865234375,2865.3664187773325,2815.389097519588,2815.389097519588,933500,2828.7164306640625,77.35852824249002,2983.433487149043,2673.999374179082,0.5915233110483259,10.939029081020983,False,12.699297358562259,102.88572458517842,4319340.0,0.21612098144623948,10000000.0
2018-04-06,2915.34375,2932.0028571428575,2848.7073214285715,2848.7073214285715,4407400,2838.2954223632814,75.51807606194774,2989.331574487177,2687.259270239386,0.7550658453398479,10.642736547708392,False,11.955468894586932,101.48642538011468,4381205.0,1.0059789487138813,10000000.0
2018-04-09,3006.96875,3006.96875,2915.343663434903,2915.343663434903,5081800,2846.6249755859376,84.42229155861905,3015.4695587031756,2677.7803924686996,0.974826528200573,11.862790818273048,False,11.873904470260255,100.78204403618484,4322500.0,1.1756622325043378,10000000.0
2018-04-10,3123.58251953125,3123.58251953125,3006.9687721354167,3006.9687721354167,14125800,2860.3687377929687,104.71481776003661,3069.798373313042,2650.9391022728955,1.128406245096705,14.643541075873099,False,12.923451608742543,101.91288157154665,4715200.0,2.9958008143875126,10000000.0
2018-04-11,3131.912109375,3148.5712163397607,3040.2870210688166,3123.58255589262,18796500,2867.4488525390625,117.91772931783622,3103.2843111747347,2631.6133939033903,1.0606944315453652,16.449148407780328,False,14.103467930549627,102.36797540721791,5341795.0,3.518761015725987,10000000.0
2018-04-12,3156.900634765625,3156.900634765625,3048.6164441272263,3131.911975387533,3670100,2883.6914794921877,134.05416990409117,3151.79981930037,2615.5831396840053,1.0095126012657876,18.59480056829073,False,15.269071848013867,102.79056220944513,5251070.0,0.6989242192543615,10000000.0
2018-04-13,3131.912109375,3165.2303233045213,3123.58255589262,3156.9007698221412,2552400,2898.268200683594,144.53695015543647,3187.342100994467,2609.194300372721,0.9041248767878095,19.94804347249099,False,16.424535115164172,98.42321972390629,4336855.0,0.5885370850535699,10000000.0
2018-04-16,3131.912109375,3131.912109375,3131.912109375,3131.912109375,0,2910.7625122070312,153.57685816065364,3217.9162285283387,2603.608795885724,0.8599982442286789,21.104690955251716,False,17.49746529180374,91.39298974362727,4300200.0,0.0,10000000.0
2018-04-17,3131.912109375,3131.912109375,3131.912109375,3131.912109375,0,2927.8380859375,158.39986614649027,3244.6378182304807,2611.0383536445197,0.8220867990645421,21.64052266514188,False,18.493757598683334,84.8649190476539,4171435.0,0.0,10000000.0
2018-04-18,3098.593994140625,3148.571316626764,3031.957564159106,3073.6053328975554,7893900,2939.9159423828123,161.8880557533255,3263.6920538894633,2616.1398308761613,0.7450428646811288,22.02621556888659,False,17.72266678260973,87.13269286336849,4423450.0,1.7845573025579582,10000000.0
2018-04-19,3098.593994140625,3098.593994140625,3098.593994140625,3098.593994140625,0,2955.3256103515623,161.574791037251,3278.4751924260645,2632.17602827706,0.7216750256480792,21.86896638005723,False,17.00665388196995,80.9089290874136,4236160.0,0.0,10000000.0
2018-04-20,3098.593994140625,3098.593994140625,3098.593994140625,3098.593994140625,0,2967.403466796875,162.8640874966871,3293.131641790249,2641.675291803501,0.7013803800460595,21.953750383999996,False,16.3417847599473,75.12971986688406,4017185.0,0.0,10000000.0
2018-04-23,3073.605224609375,3181.8894195143125,3065.275671155149,3181.8894195143125,5162700,2982.3966674804688,157.8219068926803,3298.0404812658294,2666.752853695108,0.6444801911925455,21.167124898380255,False,16.76789715402046,78.09286475918972,4150150.0,1.243979133284339,10000000.0
2018-04-24,3031.957275390625,3081.934593116844,3031.957275390625,3081.934593116844,7740600,3000.7216674804686,139.27195937742965,3279.2655862353276,2722.1777487256095,0.5560694486704021,18.5651286337887,False,16.605956362009202,76.08461139969182,4369510.0,1.7715029831720261,10000000.0
2018-04-25,3031.957275390625,3031.957275390625,3031.957275390625,3031.957275390625,0,3018.213732910156,117.40248323860874,3253.0186993873735,2783.4087664329386,0.5292658683644207,15.559200723059394,False,16.45558276942732,70.64999629971383,4204365.0,0.0,10000000.0
2018-04-26,3031.957275390625,3031.957275390625,3031.957275390625,3031.957275390625,0,3026.1267944335937,112.37500899975483,3250.876812433103,2801.376776434084,0.5129710355730518,14.853972306310876,False,16.315950147744143,65.60356799259142,3799075.0,0.0,10000000.0
2018-04-27,3031.957275390625,3031.957275390625,3031.957275390625,3031.957275390625,0,3034.0398559570312,106.49468495860464,3247.0292258742406,2821.050486039822,0.49511106923501447,14.039984972446968,False,16.18629128475262,60.91759885026347,3799075.0,0.0,10000000.0
2018-04-30,3065.275634765625,3090.2642948316493,2998.639207922894,3065.275634765625,8844100,3042.3693969726564,101.76037438663451,3245.8901457459256,2838.8486481993873,0.5562749447686218,13.379095186520395,False,16.8635805834357,63.110990854441454,4128820.0,2.142040583023721,10000000.0
2018-05-01,3065.275634765625,3065.275634765625,3065.275634765625,3065.275634765625,0,3050.2824584960936,96.70892108877567,3243.700300673645,2856.864616318542,0.5387585139528343,12.68196272373502,False,17.492492075069986,58.603062936267065,4002615.0,0.0,10000000.0
2018-05-02,3198.548583984375,3206.878137588501,3015.2984046936035,3065.2757263183594,9130900,3070.6898559570313,80.72524459522054,3232.1403451474725,2909.23936676659,0.8959688467605883,10.51558423441774,True,19.50442876958803,68.10139650474066,4416985.0,2.0672245887183225,10000000.0
2018-05-03,3098.593994140625,3198.548639112903,3098.593994140625,3198.548639112903,5321100,3082.767712402344,63.25732133244518,3209.282355067234,2956.2530697374536,0.5625472332882504,8.207860887857798,True,21.372655700211933,70.37662853813619,4636365.0,1.1476878977388536,10000000.0
2018-05-04,3023.628173828125,3090.264607411114,3015.2986196302513,3090.264607411114,5973200,3088.18193359375,51.762977704070124,3191.70788900189,2984.6559781856095,0.18822427423573004,6.704653911867564,True,21.4944303271058,71.29939610758173,4714655.0,1.2669431803599627,10000000.0
2018-05-07,3048.61669921875,3081.934914510758,2915.3438380507173,3081.934914510758,5888400,3090.2643310546873,49.0927212704691,3188.4497735956256,2992.078888513749,0.28791340774080443,6.354501235007833,True,20.140152931405186,78.10594470418594,4754985.0,1.238363527960656,10000000.0
2018-05-08,2890.35498046875,3048.616492367615,2873.6958739530796,3048.616492367615,4830000,3078.6029541015623,65.66490004983152,3209.932754201225,2947.2731540018995,-0.21669938387919457,8.531778995709386,True,19.030842375981006,85.02129331572054,4290195.0,1.1258229521035756,10000000.0
2018-05-09,2757.08251953125,2907.0144994453362,2748.7529650915785,2890.3553905659933,12575700,3059.861474609375,96.09051807423576,3252.0425107578462,2867.6804384609036,-0.2877441009429518,12.561420688039831,False,19.252743396241588,90.25273910415177,3979155.0,3.1603946063925634,9976169.377809033
2018-05-10,2757.08251953125,2757.08251953125,2757.08251953125,2757.08251953125,0,3039.870568847656,114.63905286240978,3269.1486745724756,2810.5924631228368,-0.11669222279734297,15.084728150891857,False,19.458794343626412,83.80611488242664,3795650.0,0.0,9976169.377809033
2018-05-11,2865.3662109375,2981.9799520803053,2773.7411286110105,2773.7411286110105,9748700,3026.5432739257812,118.79392291981796,3264.131119765417,2788.9554280861453,0.16080532777533052,15.700277467465826,False,18.906306032908393,93.88406614432868,4155465.0,2.345994972885104,10365990.666871533
2018-05-14,2915.34375,2932.0028571428575,2807.0595535714288,2865.3664285714285,7898300,3015.7148559570314,118.55391317526338,3252.8226823075584,2778.6070296065045,0.2883429081572187,15.724817343533706,False,18.393281172955948,96.10258310340726,4550380.0,1.7357451465591884,10545909.807496533
2018-05-15,2915.34375,2973.650625,2865.3664285714285,2940.3324107142857,10287300,3004.886437988281,117.2655647281504,3239.417567444582,2770.3553085319804,0.3091027655990432,15.60998289261908,False,18.271248089824194,96.97269834091901,5064745.0,2.031158528218104,10545909.807496533
2018-05-16,2840.377685546875,2915.3436655173205,2807.0594722266774,2915.3436655173205,8481800,2991.975622558594,120.57347207535511,3233.122566709304,2750.8286784078837,0.18567311199893471,16.1195794733443,False,17.506913840362575,97.78066830037642,5094140.0,1.6650111696969458,10276031.975465283
2018-05-17,2815.38916015625,2915.3438048955254,2798.730052699704,2915.3438048955254,11788300,2977.815380859375,123.97502588980669,3225.7654326389884,2729.865329079762,0.17246181330202873,16.653151392351038,False,16.70593950104306,99.12588857862248,5683555.0,2.0741067870373384,10186073.284059033
2018-05-18,2840.377685546875,2890.355005527172,2823.7185788867764,2832.0481322168257,4011400,2964.9045654296874,124.18030130433371,3213.2651680383547,2716.54396282102,0.24930226739901884,16.75336235132234,False,15.962177614532079,97.40017120664389,5884125.0,0.6817326280458011,10276031.975465283
2018-05-21,2857.036865234375,2882.0255258632474,2790.4004368907163,2840.3777581484605,3908800,2954.0761474609376,123.64395235681556,3201.3640521745688,2706.7882427473064,0.30379290620999483,16.742148297441688,False,14.875150725439259,96.98766533277869,5821430.0,0.6714501419754253,10336005.022340283
2018-05-22,2798.729736328125,2907.013922555106,2798.729736328125,2865.3661586216517,3227500,2942.4147705078126,126.86835183500088,3196.151474177814,2688.678066837811,0.21686194369704234,17.24683455325442,False,14.152635116679974,97.79455968236458,5595775.0,0.5767744414312584,10126099.358277783
2018-05-23,2798.729736328125,2873.6957114083425,2798.729736328125,2798.729736328125,3877000,2930.7533935546876,128.90710034483087,3188.5675942443495,2672.9391928650257,0.24395580834299518,17.59371506702999,False,13.481727765689211,96.16394649649693,5789625.0,0.669646134248764,10126099.358277783
2018-05-24,2981.97998046875,3056.9459576313725,2848.707132179644,2848.707132179644,7655800,2928.254528808594,127.31660099195518,3182.8877307925045,2673.6213268246834,0.6054957704682024,17.391466450664865,False,14.600450311978653,107.73910898269341,6172415.0,1.2403248971431766,10749316.368158596
2018-05-25,3123.58251953125,3123.58251953125,2981.980111979167,2981.980111979167,7222500,2932.835791015625,132.7759937713955,3198.387778558416,2667.2838034728343,0.8591513855359266,18.108888902425157,False,16.100464649889382,110.15792541696531,6533540.0,1.1054497255699054,10749316.368158596
2018-05-28,3123.58251953125,3148.5711796875003,3098.593859375,3131.9120729166666,6807400,2935.7511352539063,136.4269311860434,3208.6049976259933,2662.8972728818194,0.8441977743038152,18.588350973999603,False,17.656607783953998,105.85931076664637,6431705.0,1.0584129713660686,10749316.368158596
2018-05-29,3123.58251953125,3123.58251953125,3123.58251953125,3123.58251953125,0,2938.6664794921876,139.91875308064647,3218.5039856534804,2658.8289733308948,0.8303989564795514,19.04520353801087,False,19.101597837014,98.29793142617163,6431705.0,0.0,10749316.368158596
2018-05-30,3040.287353515625,3123.58289744756,3031.9577991224314,3081.9351254815924,8239400,2930.75341796875,128.45307452790118,3187.6595670245524,2673.8472689129476,0.7131788903252043,17.531747807965314,False,19.151736518978733,97.82130049038284,6387130.0,1.2900003600991368,10749316.368158596
2018-05-31,3065.275634765625,3115.252954897673,3040.286974699601,3081.934741476308,21525100,2929.0875,126.36078607792815,3181.8090721558565,2676.3659278441437,0.76944303488591,17.255993353278548,False,19.19829386651741,96.18877761236064,7197330.0,2.9907062757994978,10749316.368158596
2018-06-01,3065.275634765625,3065.275634765625,3065.275634765625,3065.275634765625,0,2931.169873046875,128.32862018217213,3187.827113411219,2674.512632682531,0.7612545851587447,17.512273357091754,False,19.241525689231896,89.31815064004917,6898670.0,0.0,10749316.368158596
2018-06-04,3095.725341796875,3138.016671602843,3087.267075835681,3104.1836077580683,8139700,2933.5253051757813,131.0022588207731,3195.5298228173274,2671.5207875342353,0.8095367173076821,17.8627753562771,False,19.940847041910377,88.13407108270408,7011235.0,1.1609509594244096,10749316.368158596
2018-06-05,3163.3916015625,3171.8498678768383,3095.725471047794,3095.725471047794,10257300,2947.177136230469,140.17238108525214,3227.5218984009734,2666.8323740599644,0.8856224451244257,19.0246292782438,False,20.866478127968517,87.27624643965116,7282600.0,1.4084667563782165,10749316.368158596
2018-06-06,3163.3916015625,3171.8498678768383,3121.100269990809,3163.3916015625,10094500,2967.4925903320313,140.6144430286354,3248.721476389302,2686.2637042747606,0.8482910556893769,18.953973935672348,False,21.725992707879644,84.66720011439246,7158540.0,1.410133909987232,10749316.368158596
2018-06-07,3095.725341796875,3154.9332035252305,3095.725341796875,3154.9332035252305,6454700,2984.4247314453123,134.18630073169228,3252.7973329086967,2716.052129981928,0.7073620961019526,17.984879875554142,False,22.094479664112384,83.45284723233763,7481275.0,0.8627807425873264,10749316.368158596
2018-06-08,2926.560302734375,3112.642171694364,2867.352435338015,3104.1839049234554,24179400,2987.4844360351562,132.0086575586016,3251.5017511523592,2723.4671209179533,0.3846209513309085,17.674891419189713,False,21.359403006635567,95.01262502690989,8202810.0,2.947697191572156,10749316.368158596
2018-06-11,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,2988.045263671875,131.70953061109913,3251.4643248940733,2724.626202449677,0.3832943966692742,17.631530848933284,False,20.67683182469281,88.22600895355919,7807895.0,0.0,10749316.368158596
2018-06-12,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,2988.606091308594,131.4072032794219,3251.420497867438,2725.79168474975,0.3819589280005339,17.587758207624333,False,20.043015727174534,81.92415117116211,7293530.0,0.0,10749316.368158596
2018-06-13,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,2992.9152221679688,127.64998522492306,3248.215192617815,2737.6152517181226,0.3700451877909065,17.060287478835786,False,19.454472208050422,76.07242608750768,6869440.0,0.0,10749316.368158596
2018-06-14,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,2998.473779296875,121.79909629841097,3242.071971893697,2754.8755867000527,0.35239324685482487,16.24814559185137,False,18.907967511720884,70.63868136697143,6280025.0,0.0,10749316.368158596
2018-06-15,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,3002.78291015625,117.3548775476185,3237.4926652514873,2768.073155061013,0.3376236910328958,15.632815432736294,False,18.400498865129173,65.59306126933062,6079455.0,0.0,10749316.368158596
2018-06-18,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,3006.25908203125,113.7859207028808,3233.8309234370113,2778.6872406254884,0.3248931440626444,15.139868866657839,False,17.9292779790083,60.90784260723558,5884015.0,0.0,10749316.368158596
2018-06-19,2926.560302734375,2926.560302734375,2926.560302734375,2926.560302734375,0,3012.6506103515626,104.74628812966185,3222.1431866108865,2803.1580340922387,0.2945265909790062,13.907525521844502,False,17.491715727610348,56.557282421004466,5722640.0,0.0,10749316.368158596
2018-06-20,3214.14111328125,3214.14111328125,2926.560066303454,2960.393130653783,25666100,3033.421179199219,101.2219719451168,3235.8651230894525,2830.977235308985,0.9463456169872353,13.347565796562153,False,18.672693559631178,73.05897988934673,6812095.0,3.7677249069485965,10749316.368158596
2018-06-21,3171.849853515625,3222.599451171875,3104.183723307292,3205.682918619792,13272400,3042.9146728515625,104.97760086807746,3252.8698745877173,2832.9594711154077,0.8070540277113305,13.799611511249015,False,19.82971621277776,76.29874760186361,7092925.0,1.8712167406253415,10749316.368158596
2018-06-22,3061.892333984375,3180.30805960808,3061.892333984375,3180.30805960808,9278900,3039.8301635742187,103.37672627740179,3246.583616129022,2833.076711019415,0.5533538137756331,13.602960785921258,False,20.282153055536277,79.30710317485227,7195745.0,1.289498168709425,10749316.368158596
2018-06-25,3087.26708984375,3104.183621842894,3044.9757598458905,3061.8922918450344,3447800,3038.0143920898436,102.13975655281617,3242.293905195476,2833.7348789842113,0.6205522203502561,13.448225501335356,False,20.45843693438107,77.87144309072022,7027765.0,0.49059693942526533,10749316.368158596
2018-06-26,3146.47509765625,3171.8498968308973,3070.3507001323087,3095.725499306956,6034200,3039.1590209960937,103.27115157787186,3245.7013241518375,2832.61671784035,0.7597920014943242,13.592069498755546,False,21.198132092341723,79.55913977699653,7329475.0,0.8232786113602952,10749316.368158596
2018-06-27,3087.26708984375,3154.933217840325,3087.26708984375,3129.5584198416095,4219700,3041.5080078125,103.83094625117643,3249.169900314853,2833.8461153101475,0.6101768877280442,13.655192882540284,False,21.884991881876616,78.70963893553785,7128490.0,0.5919486455055699,10749316.368158596
2018-06-28,3011.14306640625,3087.267469770453,3002.684799365783,3078.809202729986,10334000,3038.801379394531,103.88431202586088,3246.570003446253,2831.032755342809,0.4334396299862009,13.674380001309524,False,21.294622726566434,79.129141183333,6568935.0,1.5731621640342004,10749316.368158596
2018-06-29,3112.6416015625,3112.6416015625,3011.142418902853,3011.142418902853,6841400,3041.169677734375,105.05296180310121,3251.2756013405774,2831.0637541281726,0.6700854564245496,13.817441699782309,False,20.99775724462176,80.72700128878401,6911005.0,0.9899283823409186,10749316.368158596
