Date,Equity,BuyHold,phase
2021-01-29,10000000.0,10000000.0,IS
2021-02-01,10000000.0,10526316.08156527,IS
2021-02-02,10000000.0,10430621.912205515,IS
2021-02-03,10000000.0,10478468.071928702,IS
2021-02-04,10000000.0,10741626.575189682,IS
2021-02-05,10000000.0,10693780.415466497,IS
2021-02-08,10000000.0,10669856.410648214,IS
2021-02-09,10000000.0,11052631.238173852,IS
2021-02-10,10000000.0,11124401.40271532,IS
2021-02-11,10000000.0,11196171.567256792,IS
2021-02-15,10000000.0,11267943.581711646,IS
2021-02-16,10000000.0,11172247.562438508,IS
2021-02-17,10000000.0,11076554.318035442,IS
2021-02-18,10000000.0,11172247.562438508,IS
2021-02-19,10000000.0,11459330.070517773,IS
2021-02-22,10000000.0,11459330.070517773,IS
2021-02-23,10000000.0,11459330.070517773,IS
2021-02-24,10000000.0,11315789.741434831,IS
2021-02-25,10000000.0,11315789.741434831,IS
2021-02-26,10000000.0,11267943.581711646,IS
2021-03-01,10000000.0,11555023.314920839,IS
2021-03-02,10000000.0,11483253.150379367,IS
2021-03-03,10000000.0,11602870.399600716,IS
2021-03-04,10000000.0,11387559.905976303,IS
2021-03-05,10000000.0,11411482.060881205,IS
2021-03-08,10000000.0,11315789.741434831,IS
2021-03-09,10000000.0,10956937.068814095,IS
2021-03-10,10000000.0,11076554.318035442,IS
2021-03-12,10000000.0,10956937.068814095,IS
2021-03-15,10000000.0,10933013.063995812,IS
2021-03-16,10000000.0,11291864.811659856,IS
2021-03-17,10000000.0,11172247.562438508,IS
2021-03-18,10000000.0,11387559.905976303,IS
2021-03-19,10000000.0,11172247.562438508,IS
2021-03-22,10000000.0,11076554.318035442,IS
2021-03-23,10000000.0,11172247.562438508,IS
2021-03-24,10000000.0,11172247.562438508,IS
2021-03-25,10000000.0,11052631.238173852,IS
2021-03-26,10000000.0,11291864.811659856,IS
2021-03-29,10000000.0,11291864.811659856,IS
2021-03-30,10000000.0,10765548.730094586,IS
2021-03-31,9976652.186227893,10526316.08156527,IS
2021-04-01,9733541.468454456,10263157.578304289,IS
2021-04-05,9534633.631540393,10047847.084679877,IS
2021-04-06,9758496.058298206,10290170.013514541,IS
2021-04-07,9758496.058298206,10290170.013514541,IS
2021-04-08,10098003.748727893,10657674.731024906,IS
2021-04-09,10098003.748727893,10657674.731024906,IS
2021-04-12,9781129.847360706,10314670.266351454,IS
2021-04-13,9667960.047556018,10192168.077210205,IS
2021-04-14,10098003.748727893,10657674.731024906,IS
2021-04-15,10199885.352852896,10804678.097959759,IS
2021-04-16,10199885.352852896,10633173.553231303,IS
2021-04-19,10199885.352852896,10731176.414492331,IS
2021-04-20,10199885.352852896,10559673.71967726,IS
2021-04-21,10199885.352852896,10363671.696981968,IS
2021-04-22,10199885.352852896,10290170.013514541,IS
2021-04-23,10199885.352852896,10412672.20265579,IS
2021-04-26,10199885.352852896,10143167.571536383,IS
2021-04-27,10199885.352852896,10216668.330047116,IS
2021-04-28,10199885.352852896,10118667.31869947,IS
2021-04-29,10199885.352852896,10192168.077210205,IS
2021-04-30,10199885.352852896,9922663.446090795,IS
2021-05-03,10199885.352852896,9824659.659873076,IS
2021-05-04,10199885.352852896,9947163.698927706,IS
2021-05-05,10199885.352852896,10020665.382395133,IS
2021-05-06,10199885.352852896,10069666.813025646,IS
2021-05-07,10199885.352852896,9922663.446090795,IS
2021-05-10,10199885.352852896,9922663.446090795,IS
2021-05-11,10199885.352852896,9775661.004112635,IS
2021-05-17,10199885.352852896,9555156.87866705,IS
2021-05-18,10199885.352852896,9555156.87866705,IS
2021-05-19,10199885.352852896,9481656.120156314,IS
2021-05-20,10199885.352852896,9506157.297949916,IS
