Date,Equity,phase
2022-01-13,11382317.133434251,IS
2022-01-14,11382317.133434251,IS
2022-01-17,11382317.133434251,IS
2022-01-18,11382317.133434251,IS
2022-01-19,11382317.133434251,IS
2022-01-20,11382317.133434251,IS
2022-01-21,11382317.133434251,IS
2022-01-24,11382317.133434251,IS
2022-01-25,11382317.133434251,IS
2022-01-26,11382317.133434251,IS
2022-01-27,11382317.133434251,IS
2022-01-28,11382317.133434251,IS
2022-01-31,11382317.133434251,IS
2022-02-02,11382317.133434251,IS
2022-02-03,11382317.133434251,IS
2022-02-04,11382317.133434251,IS
2022-02-07,11382317.133434251,IS
2022-02-08,11382317.133434251,IS
2022-02-09,11382317.133434251,IS
2022-02-10,11382317.133434251,IS
2022-02-11,11382317.133434251,IS
2022-02-14,11382317.133434251,IS
2022-02-15,11382317.133434251,IS
2022-02-16,11382317.133434251,IS
2022-02-17,11382317.133434251,IS
2022-02-18,11382317.133434251,IS
2022-02-21,11382317.133434251,IS
2022-02-22,11382317.133434251,IS
2022-02-23,11382317.133434251,IS
2022-02-24,11382317.133434251,IS
2022-02-25,11382317.133434251,IS
2022-03-01,11382317.133434251,IS
2022-03-02,11382317.133434251,IS
2022-03-04,11382317.133434251,IS
2022-03-07,11382317.133434251,IS
2022-03-08,11382317.133434251,IS
2022-03-09,11382317.133434251,IS
2022-03-10,11382317.133434251,IS
2022-03-11,11382317.133434251,IS
2022-03-14,11382317.133434251,IS
2022-03-15,11382317.133434251,IS
2022-03-16,11382317.133434251,IS
2022-03-17,11382317.133434251,IS
2022-03-18,11382317.133434251,IS
2022-03-21,11382317.133434251,IS
2022-03-22,11382317.133434251,IS
2022-03-23,11382317.133434251,IS
2022-03-24,11382317.133434251,IS
2022-03-25,11382317.133434251,IS
2022-03-28,11382317.133434251,IS
2022-03-29,11382317.133434251,IS
2022-03-30,11382317.133434251,IS
2022-03-31,11382317.133434251,IS
2022-04-01,11382317.133434251,IS
2022-04-04,11382317.133434251,IS
2022-04-05,11382317.133434251,IS
2022-04-06,11382317.133434251,IS
2022-04-07,11382317.133434251,IS
2022-04-08,11382317.133434251,IS
2022-04-11,11382317.133434251,IS
2022-04-12,11382317.133434251,IS
2022-04-13,11382317.133434251,IS
2022-04-14,11382317.133434251,IS
2022-04-18,11382317.133434251,IS
2022-04-19,11382317.133434251,IS
2022-04-20,11382317.133434251,IS
2022-04-21,11382317.133434251,IS
2022-04-22,11382317.133434251,IS
2022-04-25,11382317.133434251,IS
2022-04-26,11382317.133434251,IS
2022-04-27,11382317.133434251,IS
2022-04-28,11382317.133434251,IS
2022-05-09,11382317.133434251,IS
2022-05-10,11382317.133434251,IS
2022-05-11,11382317.133434251,IS
2022-05-12,11382317.133434251,IS
2022-05-13,11382317.133434251,IS
2022-05-17,11382317.133434251,IS
2022-05-18,11382317.133434251,IS
2022-05-19,11382317.133434251,IS
2022-05-20,11382317.133434251,IS
2022-05-23,11382317.133434251,IS
2022-05-24,11382317.133434251,IS
2022-05-25,11382317.133434251,IS
2022-05-27,11382317.133434251,IS
2022-05-30,11382317.133434251,IS
2022-05-31,11382317.133434251,IS
2022-06-02,11382317.133434251,IS
2022-06-03,11382317.133434251,IS
2022-06-06,11382317.133434251,IS
2022-06-07,11382317.133434251,IS
2022-06-08,11382317.133434251,IS
2022-06-09,11382317.133434251,IS
2022-06-10,11382317.133434251,IS
2022-06-13,11382317.133434251,IS
2022-06-14,11382317.133434251,IS
2022-06-15,11382317.133434251,IS
2022-06-16,11382317.133434251,IS
2022-06-17,11382317.133434251,IS
2022-06-20,11382317.133434251,IS
2022-06-21,11382317.133434251,IS
2022-06-22,11382317.133434251,IS
2022-06-23,11382317.133434251,IS
2022-06-24,11382317.133434251,IS
2022-06-27,11382317.133434251,IS
2022-06-28,11382317.133434251,IS
2022-06-29,11382317.133434251,IS
2022-06-30,11382317.133434251,IS
2022-07-01,11382317.133434251,IS
2022-07-04,11382317.133434251,IS
2022-07-05,11382317.133434251,IS
2022-07-06,11355729.773982177,IS
2022-07-07,11127876.844294677,IS
2022-07-08,11173446.668513427,IS
2022-07-11,11310158.680232177,IS
2022-07-12,11401300.867732177,IS
2022-07-13,10900022.645075927,IS
2022-07-14,11401300.867732177,IS
2022-07-15,11127876.844294677,IS
2022-07-18,11264590.125544677,IS
2022-07-19,11355729.773982177,IS
2022-07-20,11720295.984919677,IS
2022-07-21,11538012.879450927,IS
2022-07-22,11355729.773982177,IS
2022-07-25,11355729.773982177,IS
2022-07-26,11401300.867732177,IS
2022-07-27,11401300.867732177,IS
2022-07-28,11310158.680232177,IS
2022-07-29,11772253.693707392,IS
2022-08-01,11772253.693707392,IS
2022-08-02,11772253.693707392,IS
2022-08-03,11772253.693707392,IS
2022-08-04,11772253.693707392,IS
2022-08-05,11772253.693707392,IS
2022-08-08,11772253.693707392,IS
2022-08-09,11772253.693707392,IS
2022-08-10,11772253.693707392,IS
2022-08-11,11772253.693707392,IS
2022-08-12,11772253.693707392,IS
2022-08-15,11772253.693707392,IS
2022-08-16,11772253.693707392,IS
2022-08-18,11772253.693707392,IS
2022-08-19,11772253.693707392,IS
2022-08-22,11772253.693707392,IS
2022-08-23,11772253.693707392,IS
2022-08-24,11772253.693707392,IS
2022-08-25,11772253.693707392,IS
2022-08-26,11772253.693707392,IS
2022-08-29,11772253.693707392,IS
2022-08-30,11772253.693707392,IS
2022-08-31,11772253.693707392,IS
2022-09-01,11772253.693707392,IS
2022-09-02,11772253.693707392,IS
2022-09-05,11772253.693707392,IS
2022-09-06,11772253.693707392,IS
2022-09-07,11772253.693707392,IS
2022-09-08,11772253.693707392,IS
2022-09-09,11772253.693707392,IS
2022-09-12,11772253.693707392,IS
2022-09-13,11772253.693707392,IS
2022-09-14,11772253.693707392,IS
2022-09-15,11772253.693707392,IS
2022-09-16,11772253.693707392,IS
2022-09-19,11772253.693707392,IS
2022-09-20,11772253.693707392,IS
2022-09-21,11772253.693707392,IS
2022-09-22,11772253.693707392,IS
2022-09-23,11772253.693707392,IS
2022-09-26,11772253.693707392,IS
2022-09-27,11772253.693707392,IS
2022-09-28,11772253.693707392,IS
2022-09-29,11772253.693707392,IS
2022-09-30,11772253.693707392,IS
2022-10-03,11772253.693707392,IS
2022-10-04,11772253.693707392,IS
2022-10-05,11772253.693707392,IS
2022-10-06,11772253.693707392,IS
2022-10-07,11772253.693707392,IS
2022-10-10,11772253.693707392,IS
2022-10-11,11772253.693707392,IS
2022-10-12,11772253.693707392,IS
2022-10-13,11772253.693707392,IS
2022-10-14,11772253.693707392,IS
2022-10-17,11772253.693707392,IS
2022-10-18,11772253.693707392,IS
2022-10-19,11772253.693707392,IS
2022-10-20,11772253.693707392,IS
2022-10-21,11772253.693707392,IS
2022-10-24,11772253.693707392,IS
2022-10-25,11772253.693707392,IS
2022-10-26,11772253.693707392,IS
2022-10-27,11772253.693707392,IS
2022-10-28,11772253.693707392,IS
2022-10-31,11772253.693707392,IS
2022-11-01,11772253.693707392,IS
2022-11-02,11772253.693707392,IS
2022-11-03,11772253.693707392,IS
2022-11-04,11772253.693707392,IS
2022-11-07,11772253.693707392,IS
2022-11-08,11772253.693707392,IS
2022-11-09,11772253.693707392,IS
2022-11-10,11772253.693707392,IS
2022-11-11,11772253.693707392,IS
2022-11-14,11772253.693707392,IS
2022-11-15,11772253.693707392,IS
2022-11-16,11772253.693707392,IS
2022-11-17,11772253.693707392,IS
2022-11-18,11772253.693707392,IS
2022-11-21,11772253.693707392,IS
2022-11-22,11772253.693707392,IS
2022-11-23,11772253.693707392,IS
2022-11-24,11772253.693707392,IS
2022-11-25,11772253.693707392,IS
2022-11-28,11772253.693707392,IS
2022-11-29,11772253.693707392,IS
2022-11-30,11772253.693707392,IS
2022-12-01,11772253.693707392,IS
2022-12-02,11772253.693707392,IS
2022-12-05,11772253.693707392,IS
2022-12-06,11772253.693707392,IS
2022-12-07,11744901.880216155,IS
2022-12-08,11645407.544278655,IS
2022-12-09,11645407.544278655,IS
2022-12-12,11645407.544278655,IS
2022-12-13,11943888.501309905,IS
2022-12-14,11943888.501309905,IS
2022-12-15,11894143.384122405,IS
2022-12-16,11844395.532559905,IS
2022-12-19,11695154.028653655,IS
2022-12-20,11695154.028653655,IS
2022-12-21,11695154.028653655,IS
2022-12-22,11844395.532559905,IS
2022-12-23,11645407.544278655,IS
2022-12-26,11595659.692716155,IS
2022-12-27,11645407.544278655,IS
2022-12-28,11545914.575528655,IS
2022-12-29,11595659.692716155,IS
2022-12-30,11695154.028653655,IS
2023-01-02,11695154.028653655,IS
2023-01-03,11595659.692716155,IS
2023-01-04,11645407.544278655,IS
2023-01-05,11048441.528653655,IS
2023-01-06,11197682.348966155,IS
2023-01-09,10998696.411466155,IS
2023-01-10,10948949.927091155,IS
2023-01-11,10749961.255216155,IS
2023-01-12,10998696.411466155,IS
2023-01-13,11197682.348966155,IS
2023-01-16,11496165.356778655,IS
2023-01-17,11396671.020841155,IS
2023-01-18,11557450.34766242,IS
2023-01-19,11557450.34766242,IS
2023-01-20,11557450.34766242,IS
2023-01-24,11557450.34766242,IS
2023-01-25,11557450.34766242,IS
2023-01-26,11557450.34766242,IS
2023-01-27,11557450.34766242,IS
2023-01-30,11557450.34766242,IS
2023-01-31,11557450.34766242,IS
2023-02-01,11557450.34766242,IS
2023-02-02,11557450.34766242,IS
2023-02-03,11557450.34766242,IS
2023-02-06,11557450.34766242,IS
2023-02-07,11557450.34766242,IS
2023-02-08,11557450.34766242,IS
2023-02-09,11557450.34766242,IS
2023-02-10,11557450.34766242,IS
2023-02-13,11557450.34766242,IS
2023-02-14,11557450.34766242,IS
2023-02-15,11557450.34766242,IS
2023-02-16,11557450.34766242,IS
2023-02-17,11557450.34766242,IS
2023-02-20,11557450.34766242,IS
2023-02-21,11557450.34766242,IS
2023-02-22,11557450.34766242,IS
2023-02-23,11557450.34766242,IS
2023-02-24,11557450.34766242,IS
2023-02-27,11557450.34766242,IS
2023-02-28,11557450.34766242,IS
2023-03-01,11557450.34766242,IS
2023-03-02,11557450.34766242,IS
2023-03-03,11557450.34766242,IS
2023-03-06,11557450.34766242,IS
2023-03-07,11557450.34766242,IS
2023-03-08,11557450.34766242,IS
2023-03-09,11557450.34766242,IS
2023-03-10,11557450.34766242,IS
2023-03-13,11557450.34766242,IS
2023-03-14,11557450.34766242,IS
2023-03-15,11557450.34766242,IS
2023-03-16,11557450.34766242,IS
2023-03-17,11557450.34766242,IS
2023-03-20,11557450.34766242,IS
2023-03-21,11557450.34766242,IS
2023-03-24,11557450.34766242,IS
2023-03-27,11557450.34766242,IS
2023-03-28,11557450.34766242,IS
2023-03-29,11557450.34766242,IS
2023-03-30,11557450.34766242,IS
2023-03-31,11557450.34766242,IS
2023-04-03,11557450.34766242,IS
2023-04-04,11557450.34766242,IS
