entry_date,exit_date,entry_price,exit_price,stop_level,shares,hold_days,pnl,pnl_pct,exit_reason,atr_mult,fold
2021-03-31,2021-04-05,2779.7910563964842,2656.865481277837,2658.19457856712,3500,5,-475692.3080752734,-4.422115641957602,stop_loss,1.5,1
2022-06-30,2022-07-20,3070.723070800781,3178.5324973144534,3072.6407507384165,3200,20,296823.3869982045,3.5108807934789654,signal,1.5,2
2023-09-08,2023-09-26,4206.93835546875,4153.274753121918,4155.352429336586,2300,18,-169512.94861443713,-1.2755975441634981,stop_loss,1.5,3
2025-01-13,2025-01-15,3295.5514932861324,3497.4891501464845,3359.2665509007156,3000,2,556600.17146305,6.1275831153526195,signal,1.5,4
2026-05-29,2026-06-03,2951.475,2922.928719544045,2924.3909150015456,3300,5,-140680.9016006887,-0.9671869304654357,stop_loss,1.5,6
2026-06-04,2026-06-08,2811.4049999999997,2677.3975939435895,2678.7369624248017,3500,4,-514897.3500259649,-4.766563552971215,stop_loss,1.5,6
