,Close,Equity
2021-11-10,6554.82763671875,10063353.091210583
2021-11-11,6576.24853515625,10063353.091210583
2021-11-12,6447.72265625,10063353.091210583
2021-11-15,6426.30224609375,10063353.091210583
2021-11-16,6404.88134765625,10063353.091210583
2021-11-17,6512.34521484375,10063353.091210583
2021-11-18,6361.89453125,10063353.091210583
2021-11-19,6383.38818359375,10063353.091210583
2021-11-22,6426.37451171875,10063353.091210583
2021-11-23,6426.37451171875,10063353.091210583
2021-11-24,6426.37451171875,10063353.091210583
2021-11-25,6383.38818359375,10063353.091210583
2021-11-26,6254.4306640625,10063353.091210583
2021-11-29,6361.89453125,10063353.091210583
2021-11-30,6254.4306640625,10063353.091210583
2021-12-01,6275.92333984375,10063353.091210583
2021-12-02,6447.86669921875,10063353.091210583
2021-12-03,6340.40234375,10063353.091210583
2021-12-06,6318.9091796875,10063353.091210583
2021-12-07,6318.9091796875,10063353.091210583
2021-12-08,6383.38818359375,10063353.091210583
2021-12-09,6318.9091796875,10063353.091210583
2021-12-10,6340.40234375,10063353.091210583
2021-12-13,6275.92333984375,10063353.091210583
2021-12-14,6275.92333984375,10063353.091210583
2021-12-15,6275.92333984375,10063353.091210583
2021-12-16,6254.4306640625,10063353.091210583
2021-12-17,6447.86669921875,10063353.091210583
2021-12-20,6340.40234375,10063353.091210583
2022-01-27,6705.78125,10063353.091210583
2022-01-28,6684.28857421875,10063353.091210583
2022-01-31,6555.33154296875,10063353.091210583
2022-02-02,6705.78125,10063353.091210583
2022-02-03,6641.30322265625,10063353.091210583
2022-02-04,6641.30322265625,10063353.091210583
2022-02-07,6705.78125,10063353.091210583
2022-02-08,6641.30322265625,10063353.091210583
2022-02-09,6834.73828125,10063353.091210583
2022-02-10,6662.7958984375,10063353.091210583
2022-02-11,6727.2734375,10063353.091210583
2022-02-14,6619.81005859375,10063353.091210583
2022-02-15,6770.259765625,10063353.091210583
2022-02-16,6856.23193359375,10063353.091210583
2022-02-17,6791.7529296875,10063353.091210583
2022-02-18,6813.2451171875,10063353.091210583
2022-02-21,6834.73828125,10063353.091210583
2022-02-22,6791.7529296875,10063353.091210583
2022-02-23,6920.7099609375,10063353.091210583
2022-02-24,6877.72509765625,10063353.091210583
2022-02-25,6920.7099609375,10063353.091210583
2022-03-01,6920.7099609375,10063353.091210583
2022-03-02,6856.23193359375,10063353.091210583
2022-03-04,6791.7529296875,10063353.091210583
2022-03-07,6619.81005859375,10063353.091210583
2022-03-08,6576.8232421875,10063353.091210583
2022-03-09,6748.76708984375,10063353.091210583
2022-03-10,6813.2451171875,10063353.091210583
2022-03-11,6834.73828125,10063353.091210583
2022-03-14,6942.203125,10063353.091210583
2022-03-15,7006.681640625,10063353.091210583
2022-03-16,7049.66748046875,10063353.091210583
2022-03-17,6877.72509765625,10063353.091210583
2022-03-18,6791.7529296875,10063353.091210583
2022-03-21,6791.7529296875,10063353.091210583
2022-03-22,6813.2451171875,10063353.091210583
2022-03-23,6791.7529296875,10063353.091210583
2022-03-24,6813.2451171875,10063353.091210583
2022-03-25,6834.73828125,10063353.091210583
2022-03-28,6895.84130859375,10063353.091210583
2022-03-29,6852.1962890625,10063353.091210583
2022-03-30,6874.0185546875,10063353.091210583
2022-03-31,6961.30810546875,10063353.091210583
2022-04-01,6917.66259765625,10063353.091210583
2022-04-04,6895.84130859375,10063353.091210583
2022-04-05,6895.84130859375,10063353.091210583
2022-04-06,6764.90771484375,10063353.091210583
2022-04-07,6764.90771484375,10063353.091210583
2022-04-08,6852.1962890625,10063353.091210583
2022-04-11,6743.08544921875,10063353.091210583
2022-04-12,6808.5517578125,10063353.091210583
2022-04-13,6808.5517578125,10063353.091210583
2022-04-14,6721.26318359375,10063353.091210583
2022-04-18,6721.26318359375,10063353.091210583
2022-04-19,6655.79638671875,10040839.027527941
2022-04-20,6677.61767578125,10071582.374671726
2022-04-21,6917.66259765625,10376651.77592168
